tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
3.0,1.0,7.0,0.25,BL_Stream
21.0,5.0,1.0,0.953125,WiFi_Stream
2.0,1.0,8.0,0.21875,BL_Stream
29.0,29.0,35.0,0.453125,Microwave_Oven
5.0,1.0,8.0,0.40625,BL_Stream
3.0,1.0,8.0,0.234375,BL_Stream
4.0,1.0,5.0,0.421875,BL_Stream
40.0,10.0,1.0,0.96875,WiFi_Stream
18.0,18.0,46.0,0.28125,BL_Beacon
55.0,8.0,1.0,0.984375,WiFi_Stream
4.0,1.0,7.0,0.390625,BL_Stream
11.0,1.0,31.0,0.328125,Microwave_Oven
23.0,1.0,29.0,0.4375,Microwave_Oven
25.0,18.0,2.0,0.953125,WiFi_Stream
2.0,1.0,15.0,0.109375,WiFi_Beacon
60.0,3.0,1.0,0.984375,WiFi_Stream
4.0,1.0,7.0,0.4375,BL_Stream
4.0,1.0,7.0,0.328125,BL_Stream
3.0,1.0,7.0,0.375,BL_Stream
2.0,1.0,18.0,0.109375,WiFi_Beacon
1.0,1.0,44.0,0.015625,BL_Beacon
6.0,1.0,28.0,0.296875,Microwave_Oven
2.0,2.0,60.0,0.03125,BL_Beacon
1.0,1.0,61.0,0.015625,Microwave_Oven
45.0,17.0,2.0,0.96875,WiFi_Stream
23.0,1.0,23.0,0.515625,Microwave_Oven
3.0,1.0,7.0,0.234375,BL_Stream
13.0,7.0,39.0,0.3125,Microwave_Oven
8.0,1.0,5.0,0.4375,BL_Stream
3.0,1.0,9.0,0.40625,BL_Stream
5.0,1.0,7.0,0.46875,BL_Stream
5.0,1.0,8.0,0.375,BL_Stream
2.0,1.0,12.0,0.21875,BL_Stream
1.0,1.0,9.0,0.203125,BL_Stream
2.0,1.0,20.0,0.109375,WiFi_Beacon
1.0,1.0,11.0,0.1875,BL_Stream
1.0,1.0,9.0,0.109375,WiFi_Beacon
4.0,1.0,9.0,0.296875,BL_Stream
4.0,1.0,7.0,0.34375,BL_Stream
5.0,1.0,6.0,0.4375,BL_Stream
59.0,4.0,1.0,0.984375,WiFi_Stream
7.0,2.0,48.0,0.203125,Microwave_Oven
3.0,1.0,11.0,0.21875,BL_Stream
2.0,1.0,19.0,0.09375,WiFi_Beacon
54.0,9.0,1.0,0.984375,WiFi_Stream
1.0,1.0,40.0,0.015625,BL_Beacon
2.0,1.0,14.0,0.125,WiFi_Beacon
2.0,1.0,14.0,0.1875,BL_Stream
10.0,10.0,54.0,0.15625,BL_Beacon
2.0,1.0,25.0,0.0625,WiFi_Beacon
2.0,1.0,11.0,0.125,WiFi_Beacon
3.0,1.0,12.0,0.25,BL_Stream
1.0,1.0,9.0,0.125,WiFi_Beacon
34.0,1.0,1.0,0.96875,WiFi_Stream
38.0,24.0,1.0,0.96875,WiFi_Stream
48.0,15.0,1.0,0.984375,WiFi_Stream
53.0,10.0,1.0,0.984375,WiFi_Stream
31.0,1.0,21.0,0.53125,Microwave_Oven
3.0,1.0,8.0,0.3125,BL_Stream
5.0,1.0,9.0,0.390625,BL_Stream
14.0,2.0,27.0,0.25,BL_Beacon
33.0,30.0,1.0,0.984375,WiFi_Stream
2.0,1.0,10.0,0.109375,WiFi_Beacon
26.0,6.0,1.0,0.953125,WiFi_Stream
3.0,1.0,8.0,0.296875,BL_Stream
3.0,1.0,18.0,0.234375,BL_Stream
4.0,1.0,7.0,0.40625,BL_Stream
2.0,1.0,15.0,0.125,WiFi_Beacon
5.0,1.0,6.0,0.515625,BL_Stream
24.0,1.0,14.0,0.546875,Microwave_Oven
1.0,1.0,20.0,0.078125,WiFi_Beacon
63.0,63.0,1.0,0.984375,WiFi_Stream
2.0,1.0,15.0,0.09375,WiFi_Beacon
10.0,4.0,39.0,0.21875,BL_Beacon
50.0,1.0,1.0,0.96875,WiFi_Stream
41.0,1.0,15.0,0.71875,Microwave_Oven
2.0,1.0,14.0,0.234375,BL_Stream
5.0,1.0,11.0,0.21875,BL_Stream
5.0,1.0,8.0,0.390625,BL_Stream
23.0,1.0,17.0,0.46875,Microwave_Oven
3.0,3.0,35.0,0.046875,BL_Beacon
25.0,2.0,32.0,0.46875,Microwave_Oven
5.0,1.0,6.0,0.453125,BL_Stream
5.0,1.0,5.0,0.453125,BL_Stream
1.0,1.0,9.0,0.1875,BL_Stream
2.0,1.0,30.0,0.09375,WiFi_Beacon
2.0,2.0,61.0,0.03125,BL_Beacon
3.0,1.0,9.0,0.390625,BL_Stream
3.0,1.0,6.0,0.359375,BL_Stream
3.0,3.0,52.0,0.046875,BL_Beacon
3.0,1.0,8.0,0.21875,BL_Stream
47.0,1.0,1.0,0.96875,WiFi_Stream
3.0,1.0,5.0,0.4375,BL_Stream
3.0,1.0,8.0,0.390625,BL_Stream
23.0,3.0,32.0,0.40625,Microwave_Oven
38.0,25.0,1.0,0.984375,WiFi_Stream
2.0,1.0,20.0,0.09375,WiFi_Beacon
1.0,1.0,32.0,0.015625,BL_Beacon
3.0,1.0,5.0,0.375,BL_Stream
8.0,1.0,5.0,0.453125,BL_Stream
2.0,2.0,44.0,0.03125,BL_Beacon
18.0,18.0,34.0,0.28125,BL_Beacon
3.0,1.0,11.0,0.28125,BL_Stream
1.0,1.0,63.0,0.015625,Microwave_Oven
36.0,27.0,1.0,0.984375,WiFi_Stream
4.0,1.0,6.0,0.453125,BL_Stream
1.0,1.0,47.0,0.015625,BL_Beacon
1.0,1.0,39.0,0.015625,BL_Beacon
16.0,16.0,45.0,0.25,BL_Beacon
57.0,57.0,7.0,0.890625,Microwave_Oven
2.0,1.0,18.0,0.125,WiFi_Beacon
1.0,1.0,21.0,0.078125,WiFi_Beacon
46.0,10.0,6.0,0.875,Microwave_Oven
28.0,13.0,1.0,0.96875,WiFi_Stream
2.0,1.0,16.0,0.125,WiFi_Beacon
32.0,31.0,1.0,0.984375,WiFi_Stream
5.0,1.0,7.0,0.4375,BL_Stream
3.0,1.0,11.0,0.3125,BL_Stream
3.0,1.0,6.0,0.296875,BL_Stream
8.0,8.0,56.0,0.125,BL_Beacon
1.0,1.0,55.0,0.015625,BL_Beacon
3.0,1.0,6.0,0.3125,BL_Stream
5.0,1.0,8.0,0.296875,BL_Stream
14.0,14.0,39.0,0.21875,BL_Beacon
3.0,1.0,7.0,0.328125,BL_Stream
3.0,3.0,61.0,0.046875,BL_Beacon
2.0,2.0,60.0,0.03125,Microwave_Oven
3.0,1.0,12.0,0.21875,BL_Stream
16.0,16.0,30.0,0.25,BL_Beacon
38.0,1.0,12.0,0.703125,Microwave_Oven
3.0,3.0,47.0,0.046875,BL_Beacon
9.0,1.0,9.0,0.4375,BL_Stream
1.0,1.0,11.0,0.09375,WiFi_Beacon
2.0,1.0,14.0,0.09375,WiFi_Beacon
5.0,1.0,8.0,0.328125,BL_Stream
12.0,2.0,41.0,0.21875,BL_Beacon
5.0,1.0,11.0,0.265625,BL_Stream
2.0,1.0,17.0,0.109375,WiFi_Beacon
4.0,2.0,54.0,0.09375,BL_Beacon
3.0,1.0,5.0,0.421875,BL_Stream
4.0,1.0,8.0,0.34375,BL_Stream
33.0,2.0,23.0,0.625,Microwave_Oven
8.0,1.0,6.0,0.390625,BL_Stream
42.0,1.0,4.0,0.78125,Microwave_Oven
3.0,1.0,12.0,0.234375,BL_Stream
30.0,5.0,1.0,0.96875,WiFi_Stream
5.0,1.0,7.0,0.515625,BL_Stream
12.0,1.0,38.0,0.375,Microwave_Oven
3.0,1.0,18.0,0.28125,BL_Stream
2.0,1.0,20.0,0.078125,WiFi_Beacon
64.0,64.0,0.0,1.0,Microwave_Oven
42.0,21.0,1.0,0.984375,WiFi_Stream
2.0,1.0,18.0,0.09375,WiFi_Beacon
2.0,1.0,30.0,0.078125,WiFi_Beacon
3.0,1.0,7.0,0.265625,BL_Stream
37.0,26.0,1.0,0.984375,WiFi_Stream
2.0,1.0,14.0,0.25,BL_Stream
5.0,1.0,8.0,0.359375,BL_Stream
37.0,37.0,27.0,0.578125,Microwave_Oven
3.0,1.0,16.0,0.265625,BL_Stream
6.0,1.0,40.0,0.25,Microwave_Oven
2.0,1.0,20.0,0.125,WiFi_Beacon
46.0,17.0,1.0,0.984375,WiFi_Stream
3.0,1.0,9.0,0.296875,BL_Stream
1.0,1.0,59.0,0.015625,BL_Beacon
12.0,2.0,26.0,0.21875,BL_Beacon
4.0,1.0,5.0,0.453125,BL_Stream
29.0,12.0,1.0,0.96875,WiFi_Stream
50.0,13.0,1.0,0.984375,WiFi_Stream
3.0,1.0,8.0,0.328125,BL_Stream
5.0,1.0,6.0,0.40625,BL_Stream
5.0,1.0,9.0,0.4375,BL_Stream
34.0,29.0,1.0,0.984375,WiFi_Stream
5.0,1.0,9.0,0.375,BL_Stream
1.0,1.0,20.0,0.09375,WiFi_Beacon
3.0,1.0,9.0,0.34375,BL_Stream
3.0,3.0,39.0,0.046875,BL_Beacon
18.0,18.0,38.0,0.28125,BL_Beacon
39.0,1.0,9.0,0.671875,Microwave_Oven
2.0,1.0,8.0,0.203125,BL_Stream
1.0,1.0,20.0,0.109375,WiFi_Beacon
2.0,1.0,21.0,0.09375,WiFi_Beacon
51.0,51.0,13.0,0.796875,Microwave_Oven
42.0,1.0,1.0,0.96875,WiFi_Stream
2.0,1.0,11.0,0.25,BL_Stream
6.0,1.0,6.0,0.421875,BL_Stream
1.0,1.0,11.0,0.171875,BL_Stream
3.0,1.0,17.0,0.203125,BL_Stream
18.0,18.0,31.0,0.28125,BL_Beacon
4.0,1.0,9.0,0.34375,BL_Stream
37.0,1.0,5.0,0.828125,Microwave_Oven
47.0,1.0,4.0,0.859375,Microwave_Oven
43.0,4.0,1.0,0.96875,WiFi_Stream
35.0,28.0,1.0,0.984375,WiFi_Stream
4.0,1.0,5.0,0.46875,BL_Stream
3.0,1.0,18.0,0.25,BL_Stream
2.0,1.0,21.0,0.109375,WiFi_Beacon
6.0,1.0,9.0,0.453125,BL_Stream
2.0,1.0,10.0,0.15625,WiFi_Beacon
2.0,2.0,52.0,0.03125,BL_Beacon
3.0,1.0,6.0,0.28125,BL_Stream
43.0,20.0,1.0,0.984375,WiFi_Stream
2.0,1.0,10.0,0.125,WiFi_Beacon
54.0,1.0,1.0,0.96875,WiFi_Stream
25.0,1.0,28.0,0.40625,Microwave_Oven
35.0,1.0,1.0,0.96875,WiFi_Stream
2.0,1.0,7.0,0.3125,BL_Stream
2.0,2.0,48.0,0.03125,BL_Beacon
8.0,1.0,6.0,0.421875,BL_Stream
49.0,14.0,1.0,0.984375,WiFi_Stream
52.0,11.0,1.0,0.984375,WiFi_Stream
47.0,16.0,1.0,0.984375,WiFi_Stream
3.0,3.0,31.0,0.046875,BL_Beacon
2.0,1.0,18.0,0.140625,WiFi_Beacon
1.0,1.0,52.0,0.015625,BL_Beacon
15.0,9.0,37.0,0.375,Microwave_Oven
2.0,1.0,19.0,0.109375,WiFi_Beacon
5.0,1.0,9.0,0.359375,BL_Stream
1.0,1.0,60.0,0.015625,BL_Beacon
2.0,1.0,11.0,0.140625,WiFi_Beacon
39.0,24.0,1.0,0.984375,WiFi_Stream
55.0,1.0,1.0,0.96875,WiFi_Stream
1.0,1.0,36.0,0.015625,BL_Beacon
2.0,1.0,17.0,0.09375,WiFi_Beacon
2.0,1.0,14.0,0.109375,WiFi_Beacon
4.0,1.0,6.0,0.34375,BL_Stream
4.0,1.0,7.0,0.359375,BL_Stream
13.0,13.0,51.0,0.203125,BL_Beacon
14.0,1.0,35.0,0.34375,Microwave_Oven
4.0,1.0,8.0,0.375,BL_Stream
2.0,1.0,11.0,0.21875,BL_Stream
3.0,1.0,9.0,0.25,BL_Stream
2.0,1.0,16.0,0.09375,WiFi_Beacon
43.0,1.0,6.0,0.8125,Microwave_Oven
8.0,1.0,7.0,0.421875,BL_Stream
3.0,1.0,9.0,0.359375,BL_Stream
18.0,18.0,42.0,0.28125,BL_Beacon
