tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
127.0,127.0,1.0,0.9921875,WiFi_Stream
3.0,1.0,8.0,0.234375,BL_Stream
16.0,16.0,61.0,0.125,BL_Beacon
3.0,1.0,18.0,0.265625,BL_Stream
100.0,1.0,1.0,0.9765625,WiFi_Stream
6.0,1.0,9.0,0.359375,BL_Stream
65.0,1.0,23.0,0.7578125,Microwave_Oven
21.0,21.0,107.0,0.1640625,Microwave_Oven
87.0,39.0,1.0,0.984375,WiFi_Stream
101.0,4.0,1.0,0.984375,WiFi_Stream
1.0,1.0,125.0,0.0078125,Microwave_Oven
58.0,5.0,1.0,0.96875,WiFi_Stream
3.0,1.0,11.0,0.34375,BL_Stream
5.0,1.0,11.0,0.28125,BL_Stream
2.0,1.0,77.0,0.0234375,BL_Beacon
5.0,1.0,8.0,0.34375,BL_Stream
5.0,1.0,11.0,0.2578125,BL_Stream
3.0,1.0,14.0,0.2421875,BL_Stream
3.0,3.0,99.0,0.0234375,BL_Beacon
121.0,121.0,7.0,0.9453125,Microwave_Oven
5.0,1.0,7.0,0.4296875,BL_Stream
12.0,2.0,69.0,0.109375,BL_Beacon
65.0,62.0,1.0,0.9921875,WiFi_Stream
90.0,37.0,1.0,0.9921875,WiFi_Stream
78.0,49.0,1.0,0.9921875,WiFi_Stream
2.0,2.0,82.0,0.015625,BL_Beacon
81.0,46.0,1.0,0.9921875,WiFi_Stream
105.0,1.0,15.0,0.859375,Microwave_Oven
14.0,14.0,103.0,0.109375,BL_Beacon
5.0,1.0,7.0,0.4375,BL_Stream
45.0,1.0,35.0,0.578125,Microwave_Oven
10.0,4.0,71.0,0.109375,BL_Beacon
23.0,1.0,60.0,0.25,Microwave_Oven
111.0,1.0,4.0,0.9296875,Microwave_Oven
31.0,1.0,32.0,0.46875,Microwave_Oven
3.0,1.0,9.0,0.4140625,BL_Stream
61.0,14.0,1.0,0.984375,WiFi_Stream
5.0,1.0,6.0,0.453125,BL_Stream
81.0,10.0,1.0,0.984375,WiFi_Stream
5.0,1.0,7.0,0.4453125,BL_Stream
70.0,1.0,1.0,0.984375,WiFi_Stream
5.0,1.0,14.0,0.265625,BL_Stream
37.0,1.0,38.0,0.6015625,Microwave_Oven
18.0,18.0,76.0,0.140625,BL_Beacon
74.0,53.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,29.0,0.09375,WiFi_Beacon
1.0,1.0,119.0,0.0078125,BL_Beacon
14.0,2.0,91.0,0.125,BL_Beacon
100.0,26.0,1.0,0.984375,WiFi_Stream
3.0,1.0,78.0,0.03125,BL_Beacon
5.0,1.0,8.0,0.359375,BL_Stream
107.0,3.0,1.0,0.984375,WiFi_Stream
2.0,1.0,20.0,0.09375,WiFi_Beacon
107.0,1.0,6.0,0.90625,Microwave_Oven
3.0,1.0,18.0,0.3046875,BL_Stream
3.0,3.0,103.0,0.0234375,BL_Beacon
2.0,1.0,18.0,0.1328125,WiFi_Beacon
110.0,10.0,6.0,0.9375,Microwave_Oven
90.0,6.0,1.0,0.9765625,WiFi_Stream
122.0,5.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,11.0,0.3125,BL_Stream
77.0,50.0,1.0,0.9921875,WiFi_Stream
93.0,93.0,35.0,0.7265625,Microwave_Oven
10.0,10.0,118.0,0.078125,BL_Beacon
5.0,1.0,11.0,0.359375,BL_Stream
56.0,5.0,1.0,0.96875,WiFi_Stream
2.0,1.0,19.0,0.1015625,WiFi_Beacon
61.0,11.0,1.0,0.984375,WiFi_Stream
2.0,1.0,14.0,0.21875,BL_Stream
5.0,1.0,9.0,0.375,BL_Stream
77.0,21.0,1.0,0.984375,WiFi_Stream
3.0,3.0,125.0,0.0234375,Microwave_Oven
2.0,1.0,20.0,0.1171875,WiFi_Beacon
82.0,18.0,2.0,0.9765625,WiFi_Stream
93.0,34.0,1.0,0.9921875,WiFi_Stream
80.0,2.0,45.0,0.640625,Microwave_Oven
18.0,18.0,102.0,0.140625,BL_Beacon
3.0,1.0,12.0,0.265625,BL_Stream
89.0,38.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,87.0,0.0234375,BL_Beacon
39.0,1.0,28.0,0.5390625,Microwave_Oven
75.0,1.0,31.0,0.6640625,Microwave_Oven
4.0,1.0,9.0,0.40625,BL_Stream
8.0,1.0,6.0,0.421875,BL_Stream
78.0,1.0,35.0,0.671875,Microwave_Oven
16.0,16.0,94.0,0.125,BL_Beacon
58.0,12.0,1.0,0.9765625,WiFi_Stream
87.0,11.0,1.0,0.984375,WiFi_Stream
5.0,1.0,18.0,0.296875,BL_Stream
5.0,1.0,18.0,0.34375,BL_Stream
83.0,1.0,1.0,0.984375,WiFi_Stream
65.0,65.0,63.0,0.5078125,Microwave_Oven
2.0,1.0,30.0,0.109375,WiFi_Beacon
128.0,128.0,0.0,1.0,Microwave_Oven
12.0,2.0,84.0,0.109375,BL_Beacon
51.0,30.0,1.0,0.984375,WiFi_Stream
2.0,2.0,66.0,0.015625,BL_Beacon
2.0,1.0,30.0,0.1171875,WiFi_Beacon
3.0,1.0,11.0,0.2734375,BL_Stream
2.0,1.0,20.0,0.125,WiFi_Beacon
2.0,1.0,30.0,0.09375,WiFi_Beacon
2.0,1.0,21.0,0.1015625,WiFi_Beacon
3.0,1.0,7.0,0.3046875,BL_Stream
3.0,3.0,121.0,0.0234375,BL_Beacon
4.0,1.0,9.0,0.4140625,BL_Stream
99.0,1.0,13.0,0.7890625,Microwave_Oven
5.0,1.0,11.0,0.3515625,BL_Stream
73.0,54.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,14.0,0.125,WiFi_Beacon
18.0,18.0,106.0,0.140625,BL_Beacon
4.0,1.0,9.0,0.2734375,BL_Stream
128.0,128.0,0.0,1.0,WiFi_Stream
1.0,1.0,75.0,0.015625,BL_Beacon
2.0,1.0,18.0,0.1171875,WiFi_Beacon
4.0,4.0,124.0,0.03125,BL_Beacon
18.0,18.0,64.0,0.140625,BL_Beacon
5.0,1.0,8.0,0.296875,BL_Stream
9.0,1.0,9.0,0.3984375,BL_Stream
1.0,1.0,72.0,0.0078125,BL_Beacon
1.0,1.0,91.0,0.0078125,BL_Beacon
18.0,18.0,79.0,0.140625,BL_Beacon
100.0,27.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,7.0,0.3828125,BL_Stream
4.0,1.0,11.0,0.2734375,BL_Stream
5.0,1.0,18.0,0.328125,BL_Stream
2.0,1.0,30.0,0.1015625,WiFi_Beacon
4.0,1.0,9.0,0.390625,BL_Stream
4.0,1.0,11.0,0.2578125,BL_Stream
79.0,48.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,8.0,0.3359375,BL_Stream
3.0,1.0,11.0,0.2421875,BL_Stream
118.0,9.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,9.0,0.4296875,BL_Stream
2.0,2.0,89.0,0.015625,BL_Beacon
1.0,1.0,121.0,0.0078125,BL_Beacon
5.0,1.0,11.0,0.3359375,BL_Stream
81.0,7.0,1.0,0.984375,WiFi_Stream
8.0,1.0,9.0,0.4296875,BL_Stream
3.0,1.0,14.0,0.2890625,BL_Stream
5.0,1.0,14.0,0.2578125,BL_Stream
16.0,16.0,109.0,0.125,BL_Beacon
96.0,31.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,11.0,0.296875,BL_Stream
103.0,24.0,1.0,0.9921875,WiFi_Stream
106.0,1.0,4.0,0.890625,Microwave_Oven
105.0,1.0,1.0,0.984375,WiFi_Stream
68.0,15.0,1.0,0.984375,WiFi_Stream
3.0,1.0,12.0,0.296875,BL_Stream
3.0,1.0,14.0,0.2109375,BL_Stream
5.0,1.0,7.0,0.4140625,BL_Stream
