tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
57.0,6.0,1.0,0.984375,Microwave_Oven
2.0,1.0,13.0,0.125,WiFi_Beacon
5.0,5.0,59.0,0.078125,Microwave_Oven
2.0,1.0,17.0,0.125,WiFi_Beacon
4.0,4.0,38.0,0.0625,BL_Beacon
3.0,3.0,56.0,0.046875,BL_Beacon
32.0,10.0,1.0,0.96875,WiFi_Stream
14.0,1.0,35.0,0.34375,Microwave_Oven
28.0,28.0,36.0,0.4375,Microwave_Oven
25.0,1.0,22.0,0.421875,Microwave_Oven
5.0,1.0,7.0,0.484375,BL_Stream
8.0,1.0,50.0,0.15625,Microwave_Oven
1.0,1.0,11.0,0.15625,BL_Stream
3.0,1.0,10.0,0.234375,BL_Stream
34.0,5.0,1.0,0.953125,WiFi_Stream
8.0,8.0,56.0,0.125,Microwave_Oven
5.0,1.0,10.0,0.390625,BL_Stream
3.0,1.0,6.0,0.375,BL_Stream
7.0,1.0,7.0,0.421875,BL_Stream
23.0,18.0,1.0,0.96875,WiFi_Stream
3.0,1.0,14.0,0.234375,BL_Stream
3.0,1.0,6.0,0.359375,BL_Stream
3.0,1.0,9.0,0.28125,BL_Stream
17.0,17.0,29.0,0.265625,BL_Beacon
4.0,1.0,10.0,0.265625,BL_Stream
44.0,6.0,1.0,0.96875,WiFi_Stream
32.0,13.0,1.0,0.96875,WiFi_Stream
12.0,12.0,46.0,0.1875,BL_Beacon
4.0,1.0,11.0,0.359375,BL_Stream
4.0,1.0,6.0,0.5,BL_Stream
2.0,1.0,10.0,0.265625,BL_Stream
12.0,2.0,26.0,0.21875,BL_Beacon
2.0,1.0,6.0,0.359375,BL_Stream
5.0,1.0,6.0,0.484375,BL_Stream
6.0,6.0,50.0,0.09375,BL_Beacon
3.0,1.0,10.0,0.265625,BL_Stream
4.0,1.0,7.0,0.4375,BL_Stream
36.0,36.0,28.0,0.5625,Microwave_Oven
7.0,1.0,5.0,0.46875,BL_Stream
25.0,1.0,19.0,0.40625,Microwave_Oven
10.0,1.0,45.0,0.171875,BL_Beacon
8.0,1.0,6.0,0.484375,BL_Stream
5.0,1.0,8.0,0.453125,BL_Stream
2.0,1.0,21.0,0.09375,WiFi_Beacon
39.0,6.0,1.0,0.96875,WiFi_Stream
48.0,2.0,1.0,0.953125,WiFi_Stream
38.0,38.0,26.0,0.59375,Microwave_Oven
9.0,1.0,7.0,0.4375,BL_Stream
3.0,1.0,18.0,0.234375,BL_Stream
8.0,8.0,54.0,0.125,Microwave_Oven
8.0,6.0,43.0,0.21875,BL_Beacon
2.0,1.0,16.0,0.109375,WiFi_Beacon
2.0,1.0,30.0,0.109375,WiFi_Beacon
60.0,60.0,4.0,0.9375,Microwave_Oven
6.0,1.0,8.0,0.375,BL_Stream
3.0,1.0,9.0,0.3125,BL_Stream
54.0,54.0,10.0,0.84375,Microwave_Oven
3.0,1.0,12.0,0.21875,BL_Stream
21.0,1.0,24.0,0.5,Microwave_Oven
3.0,1.0,6.0,0.453125,BL_Stream
21.0,1.0,34.0,0.375,Microwave_Oven
19.0,1.0,12.0,0.578125,Microwave_Oven
13.0,1.0,49.0,0.21875,Microwave_Oven
44.0,9.0,1.0,0.96875,WiFi_Stream
5.0,1.0,6.0,0.53125,BL_Stream
42.0,12.0,8.0,0.84375,Microwave_Oven
16.0,1.0,32.0,0.46875,Microwave_Oven
31.0,15.0,1.0,0.96875,WiFi_Stream
33.0,14.0,1.0,0.96875,WiFi_Stream
2.0,1.0,30.0,0.09375,WiFi_Beacon
20.0,1.0,22.0,0.53125,Microwave_Oven
5.0,1.0,12.0,0.296875,BL_Stream
2.0,1.0,14.0,0.265625,BL_Stream
42.0,10.0,10.0,0.8125,Microwave_Oven
4.0,1.0,9.0,0.265625,BL_Stream
7.0,1.0,5.0,0.484375,BL_Stream
6.0,1.0,5.0,0.453125,BL_Stream
25.0,2.0,32.0,0.46875,Microwave_Oven
4.0,1.0,13.0,0.265625,BL_Stream
3.0,1.0,8.0,0.296875,BL_Stream
3.0,1.0,11.0,0.28125,BL_Stream
2.0,2.0,40.0,0.03125,BL_Beacon
30.0,7.0,1.0,0.96875,WiFi_Stream
3.0,1.0,6.0,0.3125,BL_Stream
18.0,1.0,22.0,0.53125,Microwave_Oven
4.0,1.0,9.0,0.34375,BL_Stream
2.0,1.0,10.0,0.125,WiFi_Beacon
51.0,3.0,7.0,0.84375,Microwave_Oven
23.0,1.0,17.0,0.46875,Microwave_Oven
42.0,1.0,4.0,0.78125,Microwave_Oven
4.0,1.0,10.0,0.28125,BL_Stream
48.0,2.0,1.0,0.96875,WiFi_Stream
5.0,1.0,14.0,0.34375,BL_Stream
4.0,1.0,7.0,0.515625,BL_Stream
3.0,1.0,9.0,0.34375,BL_Stream
39.0,1.0,7.0,0.734375,Microwave_Oven
2.0,1.0,14.0,0.234375,BL_Stream
3.0,1.0,12.0,0.28125,BL_Stream
5.0,1.0,7.0,0.4375,BL_Stream
3.0,1.0,12.0,0.203125,BL_Stream
7.0,2.0,48.0,0.203125,Microwave_Oven
2.0,1.0,6.0,0.296875,BL_Stream
3.0,1.0,10.0,0.359375,BL_Stream
5.0,1.0,7.0,0.515625,BL_Stream
2.0,1.0,18.0,0.125,WiFi_Beacon
3.0,1.0,10.0,0.3125,BL_Stream
9.0,1.0,5.0,0.515625,BL_Stream
3.0,1.0,13.0,0.203125,BL_Stream
3.0,3.0,34.0,0.046875,BL_Beacon
5.0,1.0,9.0,0.40625,BL_Stream
36.0,5.0,1.0,0.96875,WiFi_Stream
43.0,1.0,1.0,0.96875,WiFi_Stream
3.0,1.0,9.0,0.40625,BL_Stream
46.0,16.0,2.0,0.96875,WiFi_Stream
56.0,7.0,1.0,0.984375,Microwave_Oven
28.0,2.0,18.0,0.46875,Microwave_Oven
30.0,10.0,1.0,0.96875,WiFi_Stream
3.0,1.0,9.0,0.296875,BL_Stream
2.0,1.0,13.0,0.09375,WiFi_Beacon
35.0,11.0,17.0,0.71875,Microwave_Oven
39.0,39.0,25.0,0.609375,Microwave_Oven
17.0,17.0,39.0,0.265625,BL_Beacon
4.0,1.0,10.0,0.359375,BL_Stream
2.0,1.0,17.0,0.09375,WiFi_Beacon
5.0,1.0,9.0,0.453125,BL_Stream
4.0,1.0,11.0,0.296875,BL_Stream
27.0,15.0,1.0,0.96875,WiFi_Stream
50.0,3.0,1.0,0.96875,WiFi_Stream
3.0,1.0,9.0,0.21875,BL_Stream
6.0,1.0,12.0,0.328125,BL_Stream
33.0,2.0,23.0,0.625,Microwave_Oven
44.0,1.0,9.0,0.75,Microwave_Oven
2.0,1.0,11.0,0.203125,BL_Stream
3.0,1.0,8.0,0.28125,BL_Stream
9.0,9.0,52.0,0.140625,Microwave_Oven
4.0,1.0,10.0,0.390625,BL_Stream
38.0,9.0,1.0,0.96875,WiFi_Stream
26.0,1.0,9.0,0.578125,Microwave_Oven
17.0,1.0,23.0,0.28125,BL_Beacon
50.0,2.0,7.0,0.8125,Microwave_Oven
2.0,1.0,7.0,0.265625,BL_Stream
13.0,1.0,20.0,0.46875,Microwave_Oven
26.0,26.0,38.0,0.40625,Microwave_Oven
3.0,3.0,31.0,0.046875,BL_Beacon
33.0,7.0,1.0,0.96875,WiFi_Stream
2.0,1.0,19.0,0.109375,WiFi_Beacon
6.0,1.0,7.0,0.4375,BL_Stream
5.0,1.0,7.0,0.453125,BL_Stream
5.0,1.0,13.0,0.265625,BL_Stream
49.0,49.0,15.0,0.765625,Microwave_Oven
4.0,1.0,14.0,0.40625,BL_Stream
4.0,1.0,21.0,0.171875,BL_Stream
1.0,1.0,11.0,0.171875,BL_Stream
4.0,1.0,18.0,0.25,BL_Stream
6.0,1.0,6.0,0.421875,BL_Stream
26.0,1.0,11.0,0.671875,Microwave_Oven
4.0,1.0,11.0,0.265625,BL_Stream
2.0,1.0,12.0,0.109375,WiFi_Beacon
2.0,1.0,9.0,0.15625,WiFi_Beacon
2.0,1.0,14.0,0.28125,BL_Stream
40.0,1.0,14.0,0.734375,Microwave_Oven
7.0,7.0,56.0,0.109375,Microwave_Oven
2.0,1.0,14.0,0.1875,BL_Stream
2.0,1.0,18.0,0.1875,BL_Stream
2.0,2.0,58.0,0.03125,BL_Beacon
5.0,1.0,5.0,0.484375,BL_Stream
56.0,1.0,1.0,0.953125,Microwave_Oven
3.0,1.0,11.0,0.265625,BL_Stream
25.0,1.0,33.0,0.46875,Microwave_Oven
4.0,1.0,5.0,0.328125,BL_Stream
8.0,1.0,6.0,0.421875,BL_Stream
5.0,1.0,10.0,0.375,BL_Stream
3.0,1.0,13.0,0.328125,BL_Stream
8.0,1.0,5.0,0.4375,BL_Stream
4.0,1.0,6.0,0.28125,BL_Stream
41.0,5.0,1.0,0.96875,WiFi_Stream
25.0,1.0,14.0,0.4375,Microwave_Oven
8.0,7.0,40.0,0.234375,BL_Beacon
23.0,1.0,13.0,0.46875,Microwave_Oven
41.0,6.0,1.0,0.96875,WiFi_Stream
20.0,1.0,23.0,0.515625,Microwave_Oven
3.0,1.0,12.0,0.234375,BL_Stream
9.0,1.0,5.0,0.421875,BL_Stream
27.0,10.0,24.0,0.578125,Microwave_Oven
10.0,1.0,14.0,0.359375,Microwave_Oven
5.0,1.0,9.0,0.34375,BL_Stream
20.0,1.0,38.0,0.359375,Microwave_Oven
4.0,1.0,5.0,0.390625,BL_Stream
47.0,16.0,1.0,0.984375,WiFi_Stream
3.0,1.0,23.0,0.234375,Microwave_Oven
36.0,27.0,1.0,0.984375,WiFi_Stream
2.0,1.0,6.0,0.25,BL_Stream
44.0,44.0,20.0,0.6875,Microwave_Oven
58.0,5.0,1.0,0.984375,WiFi_Stream
4.0,1.0,5.0,0.3125,BL_Stream
5.0,1.0,6.0,0.375,BL_Stream
50.0,1.0,1.0,0.96875,WiFi_Stream
57.0,2.0,1.0,0.96875,Microwave_Oven
47.0,6.0,1.0,0.96875,WiFi_Stream
18.0,18.0,37.0,0.28125,BL_Beacon
3.0,2.0,56.0,0.078125,BL_Beacon
5.0,1.0,10.0,0.28125,BL_Stream
24.0,1.0,25.0,0.578125,Microwave_Oven
17.0,17.0,47.0,0.265625,Microwave_Oven
57.0,1.0,1.0,0.96875,Microwave_Oven
3.0,1.0,12.0,0.25,BL_Stream
4.0,4.0,60.0,0.0625,BL_Beacon
24.0,15.0,1.0,0.96875,WiFi_Stream
27.0,1.0,21.0,0.4375,Microwave_Oven
2.0,2.0,48.0,0.03125,BL_Beacon
6.0,1.0,7.0,0.40625,BL_Stream
3.0,1.0,44.0,0.0625,BL_Beacon
4.0,1.0,8.0,0.4375,BL_Stream
18.0,18.0,38.0,0.28125,BL_Beacon
14.0,1.0,48.0,0.234375,Microwave_Oven
7.0,1.0,5.0,0.4375,BL_Stream
2.0,1.0,7.0,0.28125,BL_Stream
3.0,1.0,5.0,0.390625,BL_Stream
57.0,57.0,7.0,0.890625,Microwave_Oven
52.0,2.0,1.0,0.96875,WiFi_Stream
5.0,1.0,11.0,0.296875,BL_Stream
23.0,1.0,27.0,0.421875,Microwave_Oven
5.0,1.0,7.0,0.390625,BL_Stream
25.0,25.0,38.0,0.390625,Microwave_Oven
25.0,1.0,23.0,0.46875,Microwave_Oven
31.0,1.0,1.0,0.96875,WiFi_Stream
29.0,1.0,26.0,0.5,Microwave_Oven
28.0,8.0,1.0,0.953125,WiFi_Stream
11.0,4.0,44.0,0.234375,BL_Beacon
2.0,1.0,12.0,0.21875,BL_Stream
28.0,1.0,1.0,0.953125,WiFi_Stream
3.0,1.0,5.0,0.46875,BL_Stream
35.0,2.0,1.0,0.953125,WiFi_Stream
7.0,1.0,7.0,0.4375,BL_Stream
2.0,1.0,12.0,0.203125,BL_Stream
25.0,18.0,2.0,0.953125,WiFi_Stream
2.0,1.0,13.0,0.234375,BL_Stream
4.0,1.0,17.0,0.25,BL_Stream
24.0,24.0,40.0,0.375,Microwave_Oven
3.0,1.0,14.0,0.3125,BL_Stream
1.0,1.0,9.0,0.1875,BL_Stream
2.0,1.0,10.0,0.25,BL_Stream
63.0,63.0,1.0,0.984375,Microwave_Oven
4.0,1.0,18.0,0.265625,BL_Stream
46.0,4.0,1.0,0.96875,WiFi_Stream
27.0,10.0,25.0,0.578125,Microwave_Oven
42.0,6.0,1.0,0.96875,WiFi_Stream
1.0,1.0,10.0,0.09375,WiFi_Beacon
1.0,1.0,63.0,0.015625,Microwave_Oven
53.0,1.0,3.0,0.921875,Microwave_Oven
46.0,8.0,6.0,0.84375,Microwave_Oven
1.0,1.0,17.0,0.078125,WiFi_Beacon
1.0,1.0,62.0,0.015625,BL_Beacon
5.0,1.0,14.0,0.328125,BL_Stream
6.0,1.0,14.0,0.28125,BL_Stream
15.0,15.0,27.0,0.234375,BL_Beacon
5.0,1.0,5.0,0.53125,BL_Stream
5.0,1.0,6.0,0.5,BL_Stream
22.0,1.0,9.0,0.40625,Microwave_Oven
14.0,14.0,50.0,0.21875,Microwave_Oven
14.0,14.0,49.0,0.21875,BL_Beacon
2.0,1.0,18.0,0.09375,WiFi_Beacon
5.0,1.0,8.0,0.296875,BL_Stream
52.0,5.0,6.0,0.890625,Microwave_Oven
26.0,1.0,23.0,0.421875,Microwave_Oven
36.0,1.0,6.0,0.765625,Microwave_Oven
4.0,1.0,8.0,0.359375,BL_Stream
5.0,1.0,9.0,0.5,BL_Stream
4.0,1.0,10.0,0.25,BL_Stream
14.0,6.0,38.0,0.3125,Microwave_Oven
27.0,1.0,12.0,0.484375,Microwave_Oven
5.0,1.0,14.0,0.265625,BL_Stream
25.0,13.0,1.0,0.96875,WiFi_Stream
7.0,1.0,9.0,0.46875,BL_Stream
1.0,1.0,9.0,0.203125,BL_Stream
17.0,17.0,27.0,0.265625,BL_Beacon
37.0,6.0,2.0,0.953125,WiFi_Stream
21.0,1.0,18.0,0.359375,Microwave_Oven
4.0,1.0,8.0,0.375,BL_Stream
32.0,9.0,20.0,0.640625,Microwave_Oven
6.0,1.0,14.0,0.265625,BL_Stream
5.0,1.0,8.0,0.421875,BL_Stream
6.0,1.0,8.0,0.421875,BL_Stream
30.0,13.0,1.0,0.96875,WiFi_Stream
1.0,1.0,15.0,0.078125,WiFi_Beacon
3.0,1.0,11.0,0.375,BL_Stream
4.0,1.0,14.0,0.3125,BL_Stream
10.0,5.0,26.0,0.234375,BL_Beacon
3.0,1.0,9.0,0.375,BL_Stream
2.0,1.0,11.0,0.140625,WiFi_Beacon
32.0,32.0,32.0,0.5,Microwave_Oven
2.0,1.0,16.0,0.125,WiFi_Beacon
3.0,1.0,7.0,0.34375,BL_Stream
3.0,3.0,46.0,0.046875,BL_Beacon
3.0,1.0,8.0,0.421875,BL_Stream
11.0,3.0,29.0,0.21875,BL_Beacon
7.0,1.0,8.0,0.34375,BL_Stream
3.0,1.0,6.0,0.296875,BL_Stream
21.0,20.0,1.0,0.96875,WiFi_Stream
21.0,1.0,37.0,0.390625,Microwave_Oven
7.0,1.0,6.0,0.40625,BL_Stream
4.0,1.0,6.0,0.359375,BL_Stream
3.0,1.0,11.0,0.234375,BL_Stream
27.0,2.0,34.0,0.453125,Microwave_Oven
4.0,1.0,7.0,0.34375,BL_Stream
3.0,1.0,14.0,0.203125,BL_Stream
30.0,11.0,1.0,0.96875,WiFi_Stream
4.0,1.0,7.0,0.25,BL_Stream
44.0,19.0,1.0,0.984375,WiFi_Stream
2.0,1.0,5.0,0.28125,BL_Stream
4.0,1.0,6.0,0.3125,BL_Stream
5.0,1.0,7.0,0.53125,BL_Stream
6.0,6.0,58.0,0.09375,BL_Beacon
3.0,1.0,31.0,0.203125,Microwave_Oven
1.0,1.0,56.0,0.015625,BL_Beacon
18.0,1.0,11.0,0.609375,Microwave_Oven
31.0,1.0,21.0,0.53125,Microwave_Oven
2.0,1.0,15.0,0.109375,WiFi_Beacon
5.0,1.0,11.0,0.4375,BL_Stream
2.0,1.0,11.0,0.109375,WiFi_Beacon
2.0,1.0,14.0,0.125,WiFi_Beacon
16.0,1.0,25.0,0.265625,BL_Beacon
4.0,1.0,13.0,0.171875,BL_Stream
43.0,1.0,6.0,0.765625,Microwave_Oven
2.0,1.0,9.0,0.296875,BL_Stream
2.0,1.0,13.0,0.203125,BL_Stream
46.0,10.0,6.0,0.875,Microwave_Oven
5.0,1.0,9.0,0.390625,BL_Stream
44.0,10.0,6.0,0.84375,Microwave_Oven
23.0,1.0,34.0,0.390625,Microwave_Oven
2.0,1.0,6.0,0.328125,BL_Stream
48.0,15.0,1.0,0.984375,WiFi_Stream
34.0,7.0,1.0,0.96875,WiFi_Stream
44.0,1.0,7.0,0.75,Microwave_Oven
3.0,1.0,18.0,0.25,BL_Stream
2.0,1.0,54.0,0.09375,Microwave_Oven
10.0,5.0,40.0,0.234375,BL_Beacon
3.0,3.0,42.0,0.046875,BL_Beacon
23.0,1.0,12.0,0.625,Microwave_Oven
4.0,1.0,11.0,0.375,BL_Stream
4.0,1.0,6.0,0.453125,BL_Stream
5.0,1.0,10.0,0.328125,BL_Stream
5.0,1.0,44.0,0.171875,BL_Beacon
11.0,4.0,46.0,0.234375,BL_Beacon
6.0,1.0,6.0,0.453125,BL_Stream
1.0,1.0,14.0,0.09375,WiFi_Beacon
19.0,1.0,10.0,0.546875,Microwave_Oven
1.0,1.0,57.0,0.015625,BL_Beacon
5.0,1.0,13.0,0.234375,BL_Stream
9.0,7.0,36.0,0.25,BL_Beacon
4.0,1.0,18.0,0.171875,BL_Stream
31.0,8.0,1.0,0.96875,WiFi_Stream
15.0,15.0,49.0,0.234375,Microwave_Oven
3.0,1.0,6.0,0.390625,BL_Stream
31.0,4.0,1.0,0.96875,WiFi_Stream
5.0,1.0,11.0,0.453125,BL_Stream
32.0,9.0,1.0,0.96875,WiFi_Stream
5.0,1.0,8.0,0.40625,BL_Stream
40.0,5.0,1.0,0.96875,WiFi_Stream
3.0,3.0,57.0,0.046875,BL_Beacon
7.0,1.0,8.0,0.421875,BL_Stream
6.0,1.0,10.0,0.296875,BL_Stream
4.0,1.0,8.0,0.3125,BL_Stream
18.0,18.0,34.0,0.28125,BL_Beacon
6.0,1.0,9.0,0.40625,BL_Stream
4.0,1.0,18.0,0.1875,BL_Stream
48.0,48.0,16.0,0.75,Microwave_Oven
47.0,1.0,1.0,0.96875,WiFi_Stream
1.0,1.0,9.0,0.09375,WiFi_Beacon
4.0,1.0,14.0,0.390625,BL_Stream
5.0,1.0,8.0,0.34375,BL_Stream
47.0,1.0,5.0,0.828125,Microwave_Oven
57.0,5.0,1.0,0.96875,Microwave_Oven
2.0,1.0,17.0,0.109375,WiFi_Beacon
4.0,1.0,6.0,0.484375,BL_Stream
2.0,1.0,26.0,0.078125,WiFi_Beacon
27.0,27.0,29.0,0.421875,Microwave_Oven
27.0,1.0,16.0,0.5625,Microwave_Oven
38.0,24.0,1.0,0.96875,WiFi_Stream
58.0,4.0,1.0,0.96875,WiFi_Stream
4.0,1.0,13.0,0.28125,BL_Stream
31.0,11.0,1.0,0.96875,WiFi_Stream
1.0,1.0,60.0,0.015625,BL_Beacon
18.0,1.0,5.0,0.578125,Microwave_Oven
4.0,1.0,8.0,0.234375,BL_Stream
42.0,1.0,4.0,0.796875,Microwave_Oven
3.0,1.0,14.0,0.21875,BL_Stream
9.0,1.0,6.0,0.46875,BL_Stream
42.0,5.0,1.0,0.96875,WiFi_Stream
8.0,1.0,5.0,0.453125,BL_Stream
22.0,1.0,34.0,0.421875,Microwave_Oven
2.0,1.0,7.0,0.328125,BL_Stream
28.0,1.0,20.0,0.5625,Microwave_Oven
7.0,1.0,6.0,0.453125,BL_Stream
2.0,2.0,62.0,0.03125,BL_Beacon
2.0,1.0,10.0,0.21875,BL_Stream
3.0,1.0,8.0,0.4375,BL_Stream
1.0,1.0,20.0,0.09375,WiFi_Beacon
3.0,1.0,11.0,0.328125,BL_Stream
5.0,1.0,6.0,0.390625,BL_Stream
44.0,1.0,14.0,0.703125,Microwave_Oven
3.0,1.0,15.0,0.21875,BL_Stream
3.0,1.0,17.0,0.1875,BL_Stream
2.0,1.0,20.0,0.125,WiFi_Beacon
4.0,1.0,5.0,0.40625,BL_Stream
26.0,15.0,1.0,0.96875,WiFi_Stream
6.0,1.0,40.0,0.25,Microwave_Oven
5.0,1.0,8.0,0.328125,BL_Stream
56.0,56.0,8.0,0.875,Microwave_Oven
25.0,1.0,28.0,0.453125,Microwave_Oven
9.0,9.0,31.0,0.140625,BL_Beacon
38.0,1.0,12.0,0.703125,Microwave_Oven
4.0,1.0,7.0,0.328125,BL_Stream
4.0,1.0,13.0,0.359375,BL_Stream
27.0,9.0,1.0,0.96875,WiFi_Stream
4.0,1.0,13.0,0.234375,BL_Stream
38.0,2.0,1.0,0.96875,WiFi_Stream
2.0,1.0,10.0,0.109375,WiFi_Beacon
9.0,1.0,5.0,0.484375,BL_Stream
2.0,1.0,15.0,0.09375,WiFi_Beacon
2.0,1.0,14.0,0.15625,BL_Stream
4.0,1.0,8.0,0.28125,BL_Stream
25.0,1.0,21.0,0.546875,Microwave_Oven
9.0,6.0,48.0,0.234375,Microwave_Oven
9.0,6.0,30.0,0.234375,BL_Beacon
4.0,1.0,4.0,0.46875,BL_Stream
4.0,1.0,8.0,0.453125,BL_Stream
3.0,1.0,12.0,0.296875,BL_Stream
32.0,30.0,1.0,0.96875,WiFi_Stream
1.0,1.0,32.0,0.015625,BL_Beacon
17.0,1.0,38.0,0.328125,Microwave_Oven
10.0,5.0,45.0,0.234375,BL_Beacon
2.0,1.0,10.0,0.15625,WiFi_Beacon
1.0,1.0,19.0,0.078125,WiFi_Beacon
53.0,53.0,11.0,0.828125,Microwave_Oven
35.0,1.0,1.0,0.96875,WiFi_Stream
3.0,3.0,52.0,0.046875,BL_Beacon
57.0,1.0,2.0,0.953125,Microwave_Oven
46.0,7.0,1.0,0.96875,WiFi_Stream
1.0,1.0,9.0,0.125,WiFi_Beacon
12.0,8.0,43.0,0.3125,Microwave_Oven
2.0,1.0,8.0,0.28125,BL_Stream
22.0,1.0,29.0,0.515625,Microwave_Oven
5.0,1.0,13.0,0.21875,BL_Stream
2.0,1.0,12.0,0.1875,BL_Stream
7.0,7.0,57.0,0.109375,BL_Beacon
13.0,1.0,45.0,0.21875,BL_Beacon
59.0,1.0,1.0,0.96875,WiFi_Stream
2.0,1.0,7.0,0.234375,BL_Stream
56.0,7.0,1.0,0.984375,WiFi_Stream
2.0,1.0,11.0,0.25,BL_Stream
3.0,1.0,7.0,0.296875,BL_Stream
50.0,50.0,14.0,0.78125,Microwave_Oven
4.0,1.0,7.0,0.40625,BL_Stream
2.0,2.0,52.0,0.03125,BL_Beacon
6.0,1.0,9.0,0.453125,BL_Stream
7.0,1.0,51.0,0.125,Microwave_Oven
8.0,6.0,24.0,0.21875,BL_Beacon
42.0,21.0,1.0,0.984375,WiFi_Stream
