tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
467.0,1.0,172.0,0.7763671875,Microwave_Oven
269.0,1.0,2.0,0.9892578125,WiFi_Stream
2.0,1.0,30.0,0.1083984375,WiFi_Beacon
462.0,1.0,44.0,0.8779296875,Microwave_Oven
12.0,1.0,462.0,0.017578125,BL_Beacon
451.0,9.0,1.0,0.9912109375,WiFi_Stream
15.0,1.0,521.0,0.015625,BL_Beacon
5.0,1.0,18.0,0.333984375,BL_Stream
9.0,1.0,14.0,0.3408203125,BL_Stream
12.0,1.0,518.0,0.0126953125,BL_Beacon
501.0,1.0,162.0,0.7685546875,Microwave_Oven
267.0,47.0,1.0,0.9931640625,WiFi_Stream
462.0,1.0,120.0,0.76171875,Microwave_Oven
286.0,6.0,1.0,0.98828125,WiFi_Stream
278.0,21.0,1.0,0.9921875,WiFi_Stream
11.0,1.0,457.0,0.01953125,BL_Beacon
1.0,1.0,703.0,0.0009765625,BL_Beacon
6.0,1.0,14.0,0.3232421875,BL_Stream
271.0,14.0,1.0,0.9892578125,WiFi_Stream
495.0,1.0,145.0,0.8173828125,Microwave_Oven
18.0,1.0,461.0,0.0224609375,BL_Beacon
9.0,1.0,458.0,0.0234375,BL_Beacon
7.0,1.0,18.0,0.3427734375,BL_Stream
10.0,1.0,460.0,0.0341796875,BL_Beacon
426.0,1.0,168.0,0.83203125,Microwave_Oven
468.0,1.0,31.0,0.9287109375,Microwave_Oven
468.0,1.0,107.0,0.8662109375,Microwave_Oven
7.0,1.0,15.0,0.3154296875,BL_Stream
211.0,21.0,1.0,0.990234375,WiFi_Stream
9.0,1.0,18.0,0.333984375,BL_Stream
9.0,1.0,14.0,0.3525390625,BL_Stream
168.0,1.0,1.0,0.986328125,WiFi_Stream
158.0,15.0,2.0,0.986328125,WiFi_Stream
5.0,1.0,769.0,0.0126953125,BL_Beacon
464.0,1.0,124.0,0.7705078125,Microwave_Oven
200.0,1.0,1.0,0.986328125,WiFi_Stream
464.0,1.0,156.0,0.80859375,Microwave_Oven
469.0,1.0,170.0,0.7548828125,Microwave_Oven
18.0,1.0,461.0,0.033203125,BL_Beacon
9.0,1.0,12.0,0.3505859375,BL_Stream
2.0,1.0,395.0,0.0029296875,BL_Beacon
9.0,1.0,14.0,0.3466796875,BL_Stream
6.0,6.0,840.0,0.005859375,BL_Beacon
470.0,1.0,170.0,0.779296875,Microwave_Oven
462.0,1.0,168.0,0.7490234375,Microwave_Oven
2.0,1.0,20.0,0.1123046875,WiFi_Beacon
6.0,1.0,18.0,0.337890625,BL_Stream
199.0,15.0,1.0,0.98828125,WiFi_Stream
229.0,1.0,2.0,0.9921875,WiFi_Stream
1.0,1.0,741.0,0.001953125,BL_Beacon
11.0,4.0,462.0,0.01953125,BL_Beacon
286.0,12.0,1.0,0.9921875,WiFi_Stream
9.0,1.0,17.0,0.314453125,BL_Stream
7.0,2.0,462.0,0.0146484375,BL_Beacon
9.0,1.0,14.0,0.3125,BL_Stream
273.0,94.0,1.0,0.9931640625,WiFi_Stream
230.0,8.0,1.0,0.98828125,WiFi_Stream
17.0,1.0,450.0,0.0322265625,BL_Beacon
14.0,1.0,374.0,0.03125,BL_Beacon
504.0,1.0,61.0,0.875,Microwave_Oven
305.0,7.0,1.0,0.9931640625,WiFi_Stream
205.0,10.0,1.0,0.9892578125,WiFi_Stream
2.0,1.0,30.0,0.1044921875,WiFi_Beacon
2.0,1.0,30.0,0.10546875,WiFi_Beacon
9.0,3.0,769.0,0.0185546875,BL_Beacon
17.0,1.0,462.0,0.0341796875,BL_Beacon
229.0,1.0,1.0,0.9921875,WiFi_Stream
409.0,94.0,1.0,0.99609375,WiFi_Stream
463.0,1.0,170.0,0.740234375,Microwave_Oven
13.0,1.0,460.0,0.0185546875,BL_Beacon
5.0,1.0,14.0,0.34375,BL_Stream
201.0,5.0,1.0,0.9892578125,WiFi_Stream
17.0,1.0,593.0,0.0205078125,BL_Beacon
230.0,14.0,1.0,0.990234375,WiFi_Stream
1.0,1.0,511.0,0.001953125,BL_Beacon
11.0,3.0,541.0,0.013671875,BL_Beacon
7.0,1.0,18.0,0.3466796875,BL_Stream
290.0,10.0,1.0,0.9912109375,WiFi_Stream
10.0,1.0,301.0,0.0322265625,BL_Beacon
288.0,8.0,1.0,0.9892578125,WiFi_Stream
501.0,1.0,120.0,0.8671875,Microwave_Oven
8.0,1.0,18.0,0.3359375,BL_Stream
230.0,5.0,1.0,0.9921875,WiFi_Stream
9.0,1.0,14.0,0.3193359375,BL_Stream
462.0,1.0,167.0,0.74609375,Microwave_Oven
467.0,1.0,110.0,0.8232421875,Microwave_Oven
18.0,1.0,449.0,0.03515625,BL_Beacon
2.0,1.0,20.0,0.107421875,WiFi_Beacon
9.0,1.0,13.0,0.35546875,BL_Stream
224.0,3.0,1.0,0.986328125,WiFi_Stream
6.0,1.0,21.0,0.3515625,BL_Stream
5.0,1.0,13.0,0.357421875,BL_Stream
5.0,1.0,14.0,0.34765625,BL_Stream
7.0,1.0,13.0,0.3515625,BL_Stream
5.0,1.0,21.0,0.34765625,BL_Stream
13.0,1.0,459.0,0.03125,BL_Beacon
8.0,1.0,300.0,0.03515625,BL_Beacon
2.0,1.0,21.0,0.1083984375,WiFi_Beacon
492.0,1.0,154.0,0.765625,Microwave_Oven
343.0,4.0,1.0,0.994140625,WiFi_Stream
7.0,1.0,529.0,0.015625,BL_Beacon
259.0,3.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,586.0,0.0107421875,BL_Beacon
280.0,5.0,1.0,0.990234375,WiFi_Stream
2.0,1.0,360.0,0.00390625,BL_Beacon
501.0,9.0,69.0,0.873046875,Microwave_Oven
230.0,5.0,1.0,0.9873046875,WiFi_Stream
468.0,1.0,128.0,0.7587890625,Microwave_Oven
7.0,1.0,18.0,0.318359375,BL_Stream
1.0,1.0,514.0,0.001953125,BL_Beacon
461.0,1.0,106.0,0.7763671875,Microwave_Oven
441.0,1.0,116.0,0.8623046875,Microwave_Oven
477.0,1.0,131.0,0.779296875,Microwave_Oven
501.0,1.0,65.0,0.853515625,Microwave_Oven
9.0,1.0,18.0,0.318359375,BL_Stream
16.0,1.0,514.0,0.01953125,BL_Beacon
469.0,1.0,102.0,0.8173828125,Microwave_Oven
2.0,1.0,497.0,0.00390625,BL_Beacon
468.0,1.0,171.0,0.7724609375,Microwave_Oven
2.0,1.0,20.0,0.111328125,WiFi_Beacon
