tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
2.0,1.0,20.0,0.09765625,WiFi_Beacon
16.0,1.0,211.0,0.06640625,BL_Beacon
5.0,1.0,10.0,0.3515625,BL_Stream
173.0,40.0,1.0,0.9921875,WiFi_Stream
118.0,1.0,77.0,0.58984375,Microwave_Oven
5.0,1.0,14.0,0.33984375,BL_Stream
1.0,1.0,135.0,0.00390625,BL_Beacon
191.0,64.0,1.0,0.99609375,WiFi_Stream
9.0,1.0,11.0,0.40625,BL_Stream
221.0,34.0,1.0,0.99609375,WiFi_Stream
224.0,3.0,28.0,0.88671875,Microwave_Oven
3.0,3.0,128.0,0.01171875,BL_Beacon
10.0,5.0,194.0,0.05859375,BL_Beacon
235.0,1.0,6.0,0.953125,Microwave_Oven
143.0,19.0,1.0,0.98828125,WiFi_Stream
170.0,37.0,1.0,0.9921875,WiFi_Stream
119.0,63.0,1.0,0.9921875,WiFi_Stream
100.0,8.0,1.0,0.984375,WiFi_Stream
65.0,7.0,155.0,0.375,Microwave_Oven
226.0,1.0,1.0,0.9921875,WiFi_Stream
205.0,18.0,1.0,0.9921875,WiFi_Stream
144.0,5.0,107.0,0.58203125,Microwave_Oven
94.0,94.0,162.0,0.3671875,Microwave_Oven
7.0,1.0,14.0,0.3984375,BL_Stream
153.0,102.0,1.0,0.99609375,WiFi_Stream
18.0,18.0,137.0,0.0703125,BL_Beacon
7.0,1.0,9.0,0.3671875,BL_Stream
4.0,1.0,11.0,0.3984375,BL_Stream
129.0,60.0,1.0,0.9921875,WiFi_Stream
3.0,3.0,220.0,0.01171875,BL_Beacon
1.0,1.0,229.0,0.00390625,BL_Beacon
4.0,4.0,134.0,0.015625,BL_Beacon
3.0,3.0,167.0,0.01171875,BL_Beacon
8.0,1.0,8.0,0.42578125,BL_Stream
114.0,35.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,21.0,0.11328125,WiFi_Beacon
198.0,198.0,58.0,0.7734375,Microwave_Oven
161.0,94.0,1.0,0.99609375,WiFi_Stream
5.0,1.0,13.0,0.359375,BL_Stream
63.0,1.0,131.0,0.3671875,Microwave_Oven
18.0,18.0,161.0,0.0703125,BL_Beacon
103.0,16.0,1.0,0.98828125,WiFi_Stream
5.0,1.0,7.0,0.37890625,BL_Stream
5.0,1.0,21.0,0.2421875,BL_Stream
3.0,1.0,12.0,0.28125,BL_Stream
4.0,1.0,13.0,0.328125,BL_Stream
4.0,1.0,11.0,0.32421875,BL_Stream
9.0,1.0,8.0,0.375,BL_Stream
1.0,1.0,131.0,0.0078125,BL_Beacon
101.0,9.0,1.0,0.9765625,WiFi_Stream
2.0,1.0,25.0,0.1015625,WiFi_Beacon
224.0,224.0,32.0,0.875,Microwave_Oven
223.0,32.0,1.0,0.99609375,WiFi_Stream
100.0,21.0,1.0,0.98046875,WiFi_Stream
101.0,6.0,1.0,0.98046875,WiFi_Stream
5.0,1.0,11.0,0.32421875,BL_Stream
69.0,1.0,127.0,0.39453125,Microwave_Oven
5.0,1.0,14.0,0.3984375,BL_Stream
5.0,1.0,8.0,0.40625,BL_Stream
4.0,1.0,14.0,0.3359375,BL_Stream
105.0,21.0,1.0,0.98828125,WiFi_Stream
5.0,1.0,11.0,0.3046875,BL_Stream
138.0,8.0,1.0,0.984375,WiFi_Stream
5.0,1.0,18.0,0.2734375,BL_Stream
80.0,1.0,114.0,0.421875,Microwave_Oven
2.0,1.0,29.0,0.09375,WiFi_Beacon
112.0,9.0,1.0,0.984375,WiFi_Stream
6.0,1.0,10.0,0.39453125,BL_Stream
136.0,27.0,1.0,0.9921875,WiFi_Stream
80.0,1.0,160.0,0.3671875,Microwave_Oven
224.0,13.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,11.0,0.31640625,BL_Stream
2.0,2.0,215.0,0.0078125,BL_Beacon
233.0,1.0,15.0,0.9296875,Microwave_Oven
106.0,10.0,1.0,0.984375,WiFi_Stream
88.0,11.0,99.0,0.609375,Microwave_Oven
6.0,1.0,13.0,0.29296875,BL_Stream
194.0,61.0,1.0,0.99609375,WiFi_Stream
4.0,1.0,13.0,0.37890625,BL_Stream
196.0,196.0,60.0,0.765625,Microwave_Oven
11.0,4.0,236.0,0.05859375,BL_Beacon
105.0,1.0,1.0,0.98828125,WiFi_Stream
18.0,18.0,204.0,0.0703125,BL_Beacon
230.0,8.0,1.0,0.9921875,WiFi_Stream
198.0,1.0,15.0,0.8828125,Microwave_Oven
6.0,1.0,10.0,0.34375,BL_Stream
152.0,24.0,1.0,0.98828125,WiFi_Stream
143.0,1.0,99.0,0.58203125,Microwave_Oven
2.0,1.0,30.0,0.1015625,WiFi_Beacon
98.0,21.0,1.0,0.98828125,WiFi_Stream
85.0,9.0,1.0,0.984375,WiFi_Stream
92.0,17.0,1.0,0.984375,WiFi_Stream
220.0,12.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,13.0,0.37109375,BL_Stream
3.0,3.0,227.0,0.01171875,BL_Beacon
5.0,1.0,11.0,0.375,BL_Stream
247.0,8.0,1.0,0.99609375,Microwave_Oven
82.0,1.0,154.0,0.39453125,Microwave_Oven
178.0,77.0,1.0,0.99609375,WiFi_Stream
5.0,1.0,13.0,0.3125,BL_Stream
12.0,2.0,175.0,0.0546875,BL_Beacon
122.0,15.0,1.0,0.984375,WiFi_Stream
5.0,1.0,14.0,0.2421875,BL_Stream
157.0,98.0,1.0,0.99609375,WiFi_Stream
14.0,1.0,152.0,0.05859375,BL_Beacon
123.0,56.0,1.0,0.9921875,WiFi_Stream
8.0,1.0,7.0,0.4140625,BL_Stream
18.0,18.0,159.0,0.0703125,BL_Beacon
206.0,6.0,38.0,0.828125,Microwave_Oven
1.0,1.0,208.0,0.00390625,BL_Beacon
2.0,1.0,20.0,0.1171875,WiFi_Beacon
2.0,1.0,184.0,0.01171875,BL_Beacon
244.0,244.0,12.0,0.953125,Microwave_Oven
3.0,3.0,160.0,0.01171875,BL_Beacon
6.0,1.0,14.0,0.359375,BL_Stream
3.0,3.0,150.0,0.01171875,BL_Beacon
6.0,1.0,13.0,0.37890625,BL_Stream
5.0,1.0,9.0,0.359375,BL_Stream
9.0,1.0,11.0,0.3359375,BL_Stream
1.0,1.0,185.0,0.00390625,BL_Beacon
120.0,9.0,73.0,0.703125,Microwave_Oven
158.0,97.0,1.0,0.99609375,WiFi_Stream
150.0,105.0,1.0,0.99609375,WiFi_Stream
208.0,2.0,32.0,0.8671875,Microwave_Oven
6.0,1.0,11.0,0.37890625,BL_Stream
250.0,1.0,3.0,0.984375,Microwave_Oven
159.0,9.0,1.0,0.98828125,WiFi_Stream
7.0,7.0,188.0,0.02734375,BL_Beacon
75.0,1.0,168.0,0.31640625,Microwave_Oven
5.0,1.0,12.0,0.27734375,BL_Stream
8.0,6.0,235.0,0.0546875,BL_Beacon
15.0,15.0,176.0,0.05859375,BL_Beacon
1.0,1.0,143.0,0.00390625,BL_Beacon
170.0,170.0,86.0,0.6640625,Microwave_Oven
254.0,254.0,2.0,0.9921875,Microwave_Oven
101.0,1.0,102.0,0.5078125,Microwave_Oven
80.0,19.0,1.0,0.984375,WiFi_Stream
146.0,25.0,1.0,0.98828125,WiFi_Stream
6.0,1.0,14.0,0.37890625,BL_Stream
65.0,1.0,156.0,0.36328125,Microwave_Oven
5.0,1.0,11.0,0.4296875,BL_Stream
179.0,179.0,77.0,0.69921875,Microwave_Oven
5.0,1.0,197.0,0.04296875,BL_Beacon
4.0,1.0,18.0,0.2578125,BL_Stream
6.0,1.0,11.0,0.328125,BL_Stream
151.0,1.0,88.0,0.6484375,Microwave_Oven
166.0,166.0,90.0,0.6484375,Microwave_Oven
135.0,10.0,110.0,0.56640625,Microwave_Oven
162.0,93.0,1.0,0.99609375,WiFi_Stream
217.0,1.0,9.0,0.8984375,Microwave_Oven
7.0,1.0,14.0,0.359375,BL_Stream
1.0,1.0,170.0,0.00390625,BL_Beacon
152.0,3.0,1.0,0.98828125,WiFi_Stream
1.0,1.0,247.0,0.00390625,BL_Beacon
1.0,1.0,217.0,0.00390625,BL_Beacon
8.0,1.0,13.0,0.39453125,BL_Stream
4.0,1.0,11.0,0.34375,BL_Stream
10.0,1.0,75.0,0.0625,BL_Beacon
101.0,9.0,1.0,0.984375,WiFi_Stream
5.0,1.0,14.0,0.25,BL_Stream
140.0,15.0,1.0,0.98828125,WiFi_Stream
198.0,9.0,48.0,0.80859375,Microwave_Oven
13.0,1.0,197.0,0.0546875,BL_Beacon
219.0,1.0,16.0,0.890625,Microwave_Oven
7.0,1.0,13.0,0.35546875,BL_Stream
6.0,1.0,13.0,0.3203125,BL_Stream
6.0,6.0,178.0,0.0234375,BL_Beacon
5.0,1.0,11.0,0.33984375,BL_Stream
129.0,21.0,106.0,0.5859375,Microwave_Oven
5.0,1.0,9.0,0.390625,BL_Stream
6.0,1.0,14.0,0.3203125,BL_Stream
1.0,1.0,166.0,0.00390625,BL_Beacon
116.0,1.0,14.0,0.8203125,Microwave_Oven
128.0,39.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,29.0,0.09765625,WiFi_Beacon
182.0,17.0,1.0,0.98828125,WiFi_Stream
160.0,1.0,64.0,0.73046875,Microwave_Oven
5.0,1.0,13.0,0.3359375,BL_Stream
4.0,1.0,11.0,0.39453125,BL_Stream
137.0,1.0,47.0,0.71484375,Microwave_Oven
7.0,1.0,13.0,0.33984375,BL_Stream
4.0,1.0,10.0,0.33203125,BL_Stream
9.0,1.0,8.0,0.37890625,BL_Stream
109.0,45.0,1.0,0.9921875,WiFi_Stream
104.0,57.0,1.0,0.9921875,WiFi_Stream
165.0,18.0,2.0,0.98828125,WiFi_Stream
104.0,9.0,142.0,0.44140625,Microwave_Oven
110.0,110.0,146.0,0.4296875,Microwave_Oven
122.0,21.0,2.0,0.98046875,WiFi_Stream
4.0,1.0,11.0,0.40234375,BL_Stream
6.0,1.0,13.0,0.3046875,BL_Stream
15.0,15.0,132.0,0.05859375,BL_Beacon
14.0,14.0,124.0,0.0546875,BL_Beacon
185.0,70.0,1.0,0.99609375,WiFi_Stream
214.0,1.0,29.0,0.87890625,Microwave_Oven
251.0,4.0,1.0,0.99609375,WiFi_Stream
105.0,26.0,1.0,0.984375,WiFi_Stream
77.0,36.0,1.0,0.98828125,WiFi_Stream
130.0,3.0,1.0,0.98828125,WiFi_Stream
121.0,15.0,1.0,0.98828125,WiFi_Stream
157.0,19.0,1.0,0.9921875,WiFi_Stream
2.0,1.0,20.0,0.11328125,WiFi_Beacon
170.0,9.0,1.0,0.984375,WiFi_Stream
6.0,2.0,145.0,0.04296875,BL_Beacon
134.0,6.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,10.0,0.32421875,BL_Stream
127.0,17.0,1.0,0.9921875,WiFi_Stream
234.0,21.0,1.0,0.99609375,WiFi_Stream
3.0,1.0,177.0,0.015625,BL_Beacon
8.0,1.0,9.0,0.421875,BL_Stream
3.0,3.0,210.0,0.01171875,BL_Beacon
4.0,1.0,13.0,0.28515625,BL_Stream
4.0,1.0,13.0,0.3828125,BL_Stream
5.0,1.0,9.0,0.40234375,BL_Stream
216.0,39.0,1.0,0.99609375,WiFi_Stream
4.0,1.0,14.0,0.265625,BL_Stream
2.0,2.0,202.0,0.0078125,BL_Beacon
6.0,1.0,8.0,0.40234375,BL_Stream
17.0,17.0,192.0,0.06640625,BL_Beacon
224.0,31.0,1.0,0.99609375,WiFi_Stream
127.0,33.0,1.0,0.9921875,WiFi_Stream
94.0,1.0,1.0,0.98046875,WiFi_Stream
1.0,1.0,172.0,0.00390625,BL_Beacon
7.0,1.0,8.0,0.4296875,BL_Stream
121.0,1.0,49.0,0.76953125,Microwave_Oven
117.0,1.0,81.0,0.578125,Microwave_Oven
222.0,33.0,1.0,0.99609375,WiFi_Stream
3.0,1.0,180.0,0.015625,BL_Beacon
5.0,1.0,14.0,0.2578125,BL_Stream
13.0,2.0,180.0,0.05859375,BL_Beacon
99.0,13.0,1.0,0.984375,WiFi_Stream
4.0,1.0,11.0,0.4140625,BL_Stream
241.0,1.0,9.0,0.95703125,Microwave_Oven
127.0,22.0,1.0,0.98828125,WiFi_Stream
185.0,1.0,38.0,0.8046875,Microwave_Oven
6.0,1.0,10.0,0.3828125,BL_Stream
6.0,1.0,13.0,0.32421875,BL_Stream
2.0,1.0,142.0,0.015625,BL_Beacon
8.0,3.0,146.0,0.06640625,BL_Beacon
129.0,9.0,1.0,0.98828125,WiFi_Stream
142.0,13.0,1.0,0.984375,WiFi_Stream
3.0,3.0,197.0,0.01171875,BL_Beacon
5.0,1.0,18.0,0.27734375,BL_Stream
8.0,1.0,7.0,0.40625,BL_Stream
1.0,1.0,180.0,0.00390625,BL_Beacon
124.0,19.0,1.0,0.984375,WiFi_Stream
142.0,8.0,1.0,0.98828125,WiFi_Stream
6.0,1.0,11.0,0.40625,BL_Stream
5.0,1.0,7.0,0.47265625,BL_Stream
2.0,1.0,30.0,0.1171875,WiFi_Beacon
112.0,8.0,134.0,0.46875,Microwave_Oven
82.0,41.0,1.0,0.98828125,WiFi_Stream
87.0,1.0,98.0,0.5234375,Microwave_Oven
8.0,1.0,6.0,0.41796875,BL_Stream
138.0,138.0,118.0,0.5390625,Microwave_Oven
180.0,2.0,1.0,0.9921875,WiFi_Stream
3.0,1.0,11.0,0.27734375,BL_Stream
6.0,1.0,10.0,0.359375,BL_Stream
4.0,1.0,18.0,0.25390625,BL_Stream
5.0,1.0,14.0,0.2890625,BL_Stream
5.0,1.0,9.0,0.41796875,BL_Stream
5.0,1.0,11.0,0.3125,BL_Stream
4.0,1.0,8.0,0.390625,BL_Stream
107.0,60.0,1.0,0.9921875,WiFi_Stream
18.0,18.0,174.0,0.0703125,BL_Beacon
123.0,5.0,1.0,0.9765625,WiFi_Stream
5.0,1.0,14.0,0.35546875,BL_Stream
5.0,1.0,7.0,0.4296875,BL_Stream
142.0,43.0,1.0,0.9921875,WiFi_Stream
240.0,2.0,1.0,0.9921875,WiFi_Stream
1.0,1.0,225.0,0.00390625,BL_Beacon
116.0,6.0,1.0,0.98828125,WiFi_Stream
232.0,232.0,24.0,0.90625,Microwave_Oven
209.0,209.0,47.0,0.81640625,Microwave_Oven
99.0,1.0,92.0,0.49609375,Microwave_Oven
181.0,181.0,75.0,0.70703125,Microwave_Oven
106.0,1.0,36.0,0.73828125,Microwave_Oven
178.0,9.0,1.0,0.9921875,WiFi_Stream
174.0,2.0,1.0,0.98046875,WiFi_Stream
5.0,1.0,14.0,0.25390625,BL_Stream
5.0,1.0,7.0,0.390625,BL_Stream
77.0,1.0,67.0,0.640625,Microwave_Oven
172.0,172.0,84.0,0.671875,Microwave_Oven
2.0,1.0,14.0,0.1171875,WiFi_Beacon
185.0,5.0,57.0,0.7734375,Microwave_Oven
17.0,1.0,121.0,0.0703125,BL_Beacon
253.0,253.0,3.0,0.98828125,Microwave_Oven
1.0,1.0,163.0,0.00390625,BL_Beacon
1.0,1.0,246.0,0.00390625,BL_Beacon
114.0,46.0,1.0,0.9921875,WiFi_Stream
3.0,1.0,12.0,0.26171875,BL_Stream
1.0,1.0,171.0,0.00390625,BL_Beacon
244.0,1.0,1.0,0.98046875,Microwave_Oven
52.0,9.0,158.0,0.37109375,Microwave_Oven
204.0,204.0,52.0,0.796875,Microwave_Oven
89.0,21.0,1.0,0.984375,WiFi_Stream
7.0,6.0,136.0,0.05078125,BL_Beacon
1.0,1.0,137.0,0.0078125,BL_Beacon
191.0,9.0,52.0,0.78125,Microwave_Oven
4.0,1.0,8.0,0.41015625,BL_Stream
141.0,49.0,1.0,0.9921875,WiFi_Stream
9.0,1.0,11.0,0.40234375,BL_Stream
200.0,6.0,1.0,0.9921875,WiFi_Stream
127.0,1.0,1.0,0.9921875,WiFi_Stream
123.0,6.0,1.0,0.98046875,WiFi_Stream
9.0,1.0,11.0,0.37890625,BL_Stream
137.0,21.0,1.0,0.98828125,WiFi_Stream
123.0,10.0,1.0,0.984375,WiFi_Stream
228.0,27.0,1.0,0.99609375,WiFi_Stream
114.0,66.0,1.0,0.9921875,WiFi_Stream
234.0,10.0,10.0,0.953125,Microwave_Oven
109.0,55.0,1.0,0.9921875,WiFi_Stream
178.0,8.0,1.0,0.9921875,WiFi_Stream
137.0,1.0,105.0,0.56640625,Microwave_Oven
2.0,1.0,18.0,0.1171875,WiFi_Beacon
92.0,9.0,69.0,0.71875,Microwave_Oven
4.0,1.0,13.0,0.25390625,BL_Stream
18.0,1.0,169.0,0.07421875,BL_Beacon
5.0,1.0,11.0,0.28515625,BL_Stream
4.0,1.0,14.0,0.37890625,BL_Stream
106.0,34.0,1.0,0.98828125,WiFi_Stream
5.0,1.0,12.0,0.3984375,BL_Stream
111.0,1.0,132.0,0.45703125,Microwave_Oven
1.0,1.0,161.0,0.00390625,BL_Beacon
181.0,1.0,8.0,0.86328125,Microwave_Oven
4.0,1.0,13.0,0.39453125,BL_Stream
126.0,21.0,1.0,0.9921875,WiFi_Stream
184.0,1.0,9.0,0.8359375,Microwave_Oven
4.0,4.0,150.0,0.015625,BL_Beacon
2.0,2.0,252.0,0.0078125,BL_Beacon
16.0,16.0,189.0,0.0625,BL_Beacon
122.0,64.0,1.0,0.9921875,WiFi_Stream
1.0,1.0,236.0,0.00390625,BL_Beacon
5.0,1.0,10.0,0.2890625,BL_Stream
163.0,92.0,1.0,0.99609375,WiFi_Stream
180.0,13.0,1.0,0.98828125,WiFi_Stream
1.0,1.0,192.0,0.0078125,BL_Beacon
1.0,1.0,148.0,0.00390625,BL_Beacon
1.0,1.0,167.0,0.00390625,BL_Beacon
5.0,5.0,251.0,0.01953125,BL_Beacon
6.0,1.0,14.0,0.2890625,BL_Stream
5.0,1.0,17.0,0.26953125,BL_Stream
130.0,1.0,60.0,0.625,Microwave_Oven
216.0,1.0,25.0,0.89453125,Microwave_Oven
70.0,2.0,171.0,0.328125,Microwave_Oven
153.0,21.0,1.0,0.98828125,WiFi_Stream
7.0,1.0,11.0,0.3359375,BL_Stream
4.0,1.0,11.0,0.3671875,BL_Stream
9.0,7.0,164.0,0.0625,BL_Beacon
18.0,18.0,221.0,0.0703125,BL_Beacon
112.0,1.0,1.0,0.984375,WiFi_Stream
5.0,1.0,10.0,0.37109375,BL_Stream
9.0,1.0,11.0,0.37109375,BL_Stream
54.0,1.0,137.0,0.3203125,Microwave_Oven
136.0,136.0,120.0,0.53125,Microwave_Oven
163.0,17.0,1.0,0.98828125,WiFi_Stream
239.0,1.0,4.0,0.96484375,Microwave_Oven
4.0,1.0,13.0,0.2265625,BL_Stream
5.0,1.0,14.0,0.37109375,BL_Stream
5.0,1.0,17.0,0.26171875,BL_Stream
1.0,1.0,162.0,0.0078125,BL_Beacon
142.0,15.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,14.0,0.39453125,BL_Stream
5.0,1.0,13.0,0.26953125,BL_Stream
5.0,1.0,11.0,0.4375,BL_Stream
230.0,25.0,1.0,0.99609375,WiFi_Stream
9.0,1.0,11.0,0.34765625,BL_Stream
158.0,3.0,1.0,0.9921875,WiFi_Stream
94.0,1.0,1.0,0.98828125,WiFi_Stream
37.0,1.0,154.0,0.265625,Microwave_Oven
130.0,15.0,1.0,0.98046875,WiFi_Stream
210.0,15.0,1.0,0.9921875,WiFi_Stream
17.0,17.0,148.0,0.06640625,BL_Beacon
2.0,1.0,30.0,0.109375,WiFi_Beacon
18.0,18.0,226.0,0.0703125,BL_Beacon
166.0,23.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,13.0,0.421875,BL_Stream
105.0,1.0,1.0,0.98046875,WiFi_Stream
4.0,1.0,9.0,0.3828125,BL_Stream
148.0,32.0,76.0,0.703125,Microwave_Oven
162.0,1.0,29.0,0.77734375,Microwave_Oven
134.0,1.0,44.0,0.77734375,Microwave_Oven
101.0,8.0,1.0,0.984375,WiFi_Stream
207.0,9.0,37.0,0.84375,Microwave_Oven
182.0,1.0,18.0,0.8125,Microwave_Oven
153.0,1.0,34.0,0.70703125,Microwave_Oven
109.0,9.0,1.0,0.98828125,WiFi_Stream
237.0,237.0,19.0,0.92578125,Microwave_Oven
5.0,1.0,13.0,0.328125,BL_Stream
102.0,19.0,1.0,0.98828125,WiFi_Stream
184.0,71.0,1.0,0.99609375,WiFi_Stream
154.0,1.0,52.0,0.765625,Microwave_Oven
177.0,1.0,59.0,0.74609375,Microwave_Oven
4.0,1.0,9.0,0.37109375,BL_Stream
126.0,1.0,128.0,0.49609375,Microwave_Oven
114.0,63.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,13.0,0.32421875,BL_Stream
80.0,1.0,1.0,0.9765625,WiFi_Stream
5.0,1.0,18.0,0.26953125,BL_Stream
4.0,1.0,10.0,0.34765625,BL_Stream
