tx_period_max,tx_period_min,cl_period_max,duty_cycle,rf_label
86.0,41.0,1.0,0.9921875,WiFi_Stream
3.0,1.0,11.0,0.2578125,BL_Stream
4.0,1.0,6.0,0.46875,BL_Stream
4.0,1.0,14.0,0.265625,BL_Stream
83.0,1.0,10.0,0.7734375,Microwave_Oven
125.0,2.0,1.0,0.9921875,Microwave_Oven
4.0,1.0,13.0,0.3671875,BL_Stream
4.0,1.0,7.0,0.4140625,BL_Stream
76.0,24.0,1.0,0.984375,WiFi_Stream
17.0,17.0,90.0,0.1328125,BL_Beacon
2.0,1.0,20.0,0.09375,WiFi_Beacon
4.0,1.0,13.0,0.3046875,BL_Stream
6.0,1.0,8.0,0.390625,BL_Stream
3.0,1.0,14.0,0.3359375,BL_Stream
74.0,23.0,1.0,0.984375,WiFi_Stream
52.0,1.0,23.0,0.6796875,Microwave_Oven
9.0,1.0,9.0,0.3984375,BL_Stream
114.0,2.0,7.0,0.90625,Microwave_Oven
4.0,1.0,6.0,0.4140625,BL_Stream
5.0,1.0,10.0,0.2734375,BL_Stream
114.0,6.0,1.0,0.984375,WiFi_Stream
110.0,10.0,6.0,0.9375,Microwave_Oven
2.0,1.0,17.0,0.109375,WiFi_Beacon
95.0,32.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,14.0,0.2265625,BL_Stream
4.0,1.0,9.0,0.375,BL_Stream
73.0,14.0,1.0,0.984375,WiFi_Stream
4.0,1.0,9.0,0.296875,BL_Stream
4.0,1.0,12.0,0.2734375,BL_Stream
81.0,46.0,1.0,0.9921875,WiFi_Stream
111.0,16.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,8.0,0.375,BL_Stream
9.0,9.0,119.0,0.0703125,BL_Beacon
24.0,1.0,51.0,0.3828125,Microwave_Oven
23.0,1.0,72.0,0.2109375,Microwave_Oven
2.0,1.0,21.0,0.125,WiFi_Beacon
5.0,1.0,14.0,0.3515625,BL_Stream
92.0,1.0,23.0,0.78125,Microwave_Oven
106.0,1.0,12.0,0.859375,Microwave_Oven
82.0,1.0,15.0,0.828125,Microwave_Oven
3.0,1.0,14.0,0.2265625,BL_Stream
3.0,1.0,9.0,0.359375,BL_Stream
76.0,6.0,1.0,0.984375,WiFi_Stream
128.0,128.0,0.0,1.0,WiFi_Stream
5.0,1.0,7.0,0.4453125,BL_Stream
2.0,1.0,18.0,0.09375,WiFi_Beacon
2.0,2.0,126.0,0.015625,Microwave_Oven
5.0,1.0,9.0,0.421875,BL_Stream
21.0,1.0,106.0,0.171875,Microwave_Oven
2.0,1.0,15.0,0.1015625,WiFi_Beacon
3.0,3.0,82.0,0.0234375,BL_Beacon
5.0,1.0,8.0,0.4296875,BL_Stream
10.0,5.0,66.0,0.1171875,BL_Beacon
4.0,1.0,18.0,0.21875,BL_Stream
9.0,1.0,7.0,0.46875,BL_Stream
3.0,1.0,12.0,0.3046875,BL_Stream
117.0,1.0,3.0,0.9609375,Microwave_Oven
8.0,1.0,6.0,0.4375,BL_Stream
5.0,1.0,13.0,0.265625,BL_Stream
68.0,17.0,1.0,0.984375,WiFi_Stream
12.0,3.0,56.0,0.1171875,BL_Beacon
17.0,17.0,72.0,0.1328125,BL_Beacon
12.0,2.0,63.0,0.109375,BL_Beacon
92.0,12.0,1.0,0.984375,WiFi_Stream
5.0,1.0,69.0,0.0859375,BL_Beacon
10.0,4.0,56.0,0.109375,BL_Beacon
61.0,61.0,67.0,0.4765625,Microwave_Oven
5.0,1.0,14.0,0.3046875,BL_Stream
5.0,1.0,9.0,0.4375,BL_Stream
56.0,16.0,1.0,0.984375,WiFi_Stream
7.0,1.0,6.0,0.4140625,BL_Stream
14.0,2.0,91.0,0.125,BL_Beacon
3.0,1.0,13.0,0.328125,BL_Stream
101.0,1.0,10.0,0.8515625,Microwave_Oven
4.0,1.0,14.0,0.3671875,BL_Stream
75.0,5.0,2.0,0.9765625,WiFi_Stream
27.0,2.0,98.0,0.2265625,Microwave_Oven
49.0,5.0,1.0,0.96875,WiFi_Stream
2.0,2.0,124.0,0.015625,BL_Beacon
3.0,1.0,17.0,0.2265625,BL_Stream
77.0,9.0,1.0,0.9765625,WiFi_Stream
2.0,1.0,18.0,0.1328125,WiFi_Beacon
1.0,1.0,71.0,0.0078125,BL_Beacon
90.0,37.0,1.0,0.9921875,WiFi_Stream
15.0,1.0,99.0,0.1640625,Microwave_Oven
4.0,1.0,10.0,0.3515625,BL_Stream
58.0,12.0,1.0,0.984375,WiFi_Stream
43.0,18.0,1.0,0.9765625,WiFi_Stream
78.0,48.0,1.0,0.984375,WiFi_Stream
6.0,1.0,10.0,0.359375,BL_Stream
3.0,1.0,13.0,0.2890625,BL_Stream
3.0,3.0,91.0,0.0234375,BL_Beacon
17.0,13.0,98.0,0.234375,Microwave_Oven
2.0,1.0,30.0,0.0859375,WiFi_Beacon
4.0,1.0,8.0,0.3984375,BL_Stream
3.0,1.0,14.0,0.2421875,BL_Stream
36.0,1.0,12.0,0.6953125,Microwave_Oven
2.0,1.0,20.0,0.1328125,WiFi_Beacon
7.0,1.0,6.0,0.4296875,BL_Stream
7.0,1.0,9.0,0.3515625,BL_Stream
3.0,1.0,8.0,0.375,BL_Stream
4.0,1.0,10.0,0.25,BL_Stream
88.0,88.0,40.0,0.6875,Microwave_Oven
40.0,9.0,1.0,0.9765625,WiFi_Stream
3.0,3.0,86.0,0.0234375,BL_Beacon
8.0,1.0,8.0,0.4140625,BL_Stream
5.0,5.0,123.0,0.0390625,BL_Beacon
4.0,1.0,14.0,0.4140625,BL_Stream
24.0,1.0,48.0,0.3828125,Microwave_Oven
53.0,22.0,1.0,0.984375,WiFi_Stream
82.0,45.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,6.0,0.40625,BL_Stream
4.0,1.0,8.0,0.4453125,BL_Stream
4.0,1.0,13.0,0.3515625,BL_Stream
13.0,2.0,104.0,0.1640625,Microwave_Oven
52.0,1.0,16.0,0.6796875,Microwave_Oven
90.0,1.0,26.0,0.78125,Microwave_Oven
3.0,1.0,11.0,0.25,BL_Stream
4.0,1.0,14.0,0.3515625,BL_Stream
1.0,1.0,76.0,0.0078125,BL_Beacon
54.0,15.0,1.0,0.9765625,WiFi_Stream
85.0,1.0,37.0,0.6953125,Microwave_Oven
59.0,20.0,1.0,0.984375,WiFi_Stream
99.0,1.0,1.0,0.984375,WiFi_Stream
3.0,1.0,13.0,0.2734375,BL_Stream
80.0,2.0,45.0,0.640625,Microwave_Oven
124.0,3.0,1.0,0.9921875,WiFi_Stream
121.0,121.0,7.0,0.9453125,Microwave_Oven
5.0,1.0,6.0,0.4296875,BL_Stream
104.0,23.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,11.0,0.25,BL_Stream
15.0,15.0,69.0,0.1171875,BL_Beacon
9.0,1.0,9.0,0.40625,BL_Stream
5.0,1.0,8.0,0.4453125,BL_Stream
6.0,1.0,10.0,0.3125,BL_Stream
2.0,1.0,24.0,0.09375,WiFi_Beacon
9.0,1.0,9.0,0.453125,BL_Stream
9.0,1.0,8.0,0.4765625,BL_Stream
65.0,21.0,1.0,0.984375,WiFi_Stream
5.0,1.0,5.0,0.4921875,BL_Stream
87.0,11.0,1.0,0.984375,WiFi_Stream
42.0,13.0,1.0,0.96875,WiFi_Stream
2.0,1.0,13.0,0.21875,BL_Stream
95.0,1.0,12.0,0.8125,Microwave_Oven
4.0,1.0,8.0,0.3046875,BL_Stream
18.0,1.0,43.0,0.1484375,BL_Beacon
112.0,3.0,1.0,0.984375,WiFi_Stream
5.0,1.0,5.0,0.4453125,BL_Stream
5.0,1.0,5.0,0.5234375,BL_Stream
47.0,1.0,44.0,0.5546875,Microwave_Oven
34.0,9.0,82.0,0.3359375,Microwave_Oven
115.0,1.0,1.0,0.984375,WiFi_Stream
55.0,8.0,1.0,0.96875,WiFi_Stream
9.0,1.0,8.0,0.4609375,BL_Stream
88.0,1.0,25.0,0.7890625,Microwave_Oven
4.0,1.0,11.0,0.34375,BL_Stream
9.0,7.0,74.0,0.125,BL_Beacon
6.0,1.0,14.0,0.34375,BL_Stream
2.0,1.0,25.0,0.09375,WiFi_Beacon
4.0,1.0,14.0,0.2109375,BL_Stream
6.0,1.0,14.0,0.359375,BL_Stream
53.0,21.0,1.0,0.984375,WiFi_Stream
3.0,1.0,8.0,0.2421875,BL_Stream
1.0,1.0,101.0,0.0078125,BL_Beacon
93.0,34.0,1.0,0.9921875,WiFi_Stream
5.0,1.0,6.0,0.4453125,BL_Stream
4.0,1.0,8.0,0.390625,BL_Stream
4.0,1.0,6.0,0.3828125,BL_Stream
86.0,86.0,42.0,0.671875,Microwave_Oven
107.0,1.0,6.0,0.8828125,Microwave_Oven
3.0,3.0,74.0,0.0234375,BL_Beacon
56.0,14.0,1.0,0.984375,WiFi_Stream
74.0,53.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,8.0,0.4765625,BL_Stream
75.0,1.0,31.0,0.6640625,Microwave_Oven
54.0,24.0,1.0,0.9765625,WiFi_Stream
64.0,10.0,1.0,0.9765625,WiFi_Stream
58.0,16.0,1.0,0.9765625,WiFi_Stream
65.0,15.0,1.0,0.984375,WiFi_Stream
52.0,52.0,76.0,0.40625,Microwave_Oven
53.0,1.0,1.0,0.9609375,WiFi_Stream
110.0,110.0,18.0,0.859375,Microwave_Oven
5.0,1.0,14.0,0.34375,BL_Stream
8.0,1.0,9.0,0.3984375,BL_Stream
3.0,3.0,73.0,0.0234375,BL_Beacon
4.0,1.0,12.0,0.265625,BL_Stream
12.0,8.0,107.0,0.15625,Microwave_Oven
17.0,17.0,93.0,0.1328125,BL_Beacon
99.0,1.0,13.0,0.7890625,Microwave_Oven
5.0,1.0,8.0,0.421875,BL_Stream
56.0,17.0,1.0,0.984375,WiFi_Stream
3.0,1.0,10.0,0.3046875,BL_Stream
1.0,1.0,86.0,0.0078125,BL_Beacon
126.0,1.0,1.0,0.9921875,Microwave_Oven
5.0,1.0,8.0,0.3125,BL_Stream
94.0,8.0,1.0,0.984375,WiFi_Stream
75.0,1.0,40.0,0.6328125,Microwave_Oven
76.0,9.0,1.0,0.9765625,WiFi_Stream
7.0,1.0,8.0,0.390625,BL_Stream
49.0,1.0,59.0,0.4921875,Microwave_Oven
5.0,1.0,15.0,0.2578125,BL_Stream
5.0,1.0,11.0,0.4453125,BL_Stream
4.0,1.0,8.0,0.40625,BL_Stream
3.0,1.0,11.0,0.2890625,BL_Stream
9.0,1.0,6.0,0.5,BL_Stream
75.0,52.0,1.0,0.9921875,WiFi_Stream
116.0,11.0,1.0,0.9921875,WiFi_Stream
1.0,1.0,92.0,0.0078125,BL_Beacon
5.0,1.0,74.0,0.0859375,BL_Beacon
2.0,1.0,12.0,0.109375,WiFi_Beacon
97.0,97.0,31.0,0.7578125,Microwave_Oven
58.0,5.0,1.0,0.96875,WiFi_Stream
53.0,12.0,1.0,0.9765625,WiFi_Stream
87.0,40.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,8.0,0.3125,BL_Stream
5.0,1.0,18.0,0.328125,BL_Stream
65.0,1.0,23.0,0.7578125,Microwave_Oven
3.0,1.0,17.0,0.2421875,BL_Stream
78.0,1.0,35.0,0.671875,Microwave_Oven
3.0,1.0,10.0,0.28125,BL_Stream
72.0,2.0,1.0,0.984375,WiFi_Stream
6.0,1.0,12.0,0.3359375,BL_Stream
12.0,2.0,62.0,0.109375,BL_Beacon
1.0,1.0,67.0,0.0078125,BL_Beacon
65.0,7.0,51.0,0.5625,Microwave_Oven
1.0,1.0,89.0,0.0078125,BL_Beacon
4.0,1.0,11.0,0.328125,BL_Stream
55.0,9.0,1.0,0.9765625,WiFi_Stream
42.0,6.0,1.0,0.96875,WiFi_Stream
59.0,1.0,20.0,0.671875,Microwave_Oven
82.0,44.0,2.0,0.984375,WiFi_Stream
100.0,3.0,1.0,0.984375,WiFi_Stream
65.0,65.0,63.0,0.5078125,Microwave_Oven
7.0,1.0,11.0,0.3046875,BL_Stream
2.0,1.0,20.0,0.125,WiFi_Beacon
99.0,11.0,17.0,0.859375,Microwave_Oven
67.0,67.0,61.0,0.5234375,Microwave_Oven
2.0,2.0,101.0,0.015625,BL_Beacon
100.0,100.0,28.0,0.78125,Microwave_Oven
2.0,2.0,74.0,0.015625,BL_Beacon
68.0,5.0,1.0,0.984375,WiFi_Stream
17.0,1.0,81.0,0.140625,BL_Beacon
12.0,2.0,69.0,0.109375,BL_Beacon
78.0,49.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,11.0,0.2578125,BL_Stream
6.0,1.0,8.0,0.421875,BL_Stream
4.0,1.0,5.0,0.40625,BL_Stream
62.0,17.0,1.0,0.984375,WiFi_Stream
4.0,1.0,10.0,0.3984375,BL_Stream
23.0,1.0,92.0,0.203125,Microwave_Oven
97.0,1.0,27.0,0.7734375,Microwave_Oven
67.0,9.0,1.0,0.984375,WiFi_Stream
6.0,1.0,8.0,0.359375,BL_Stream
50.0,7.0,67.0,0.4453125,Microwave_Oven
84.0,43.0,1.0,0.9921875,WiFi_Stream
39.0,1.0,18.0,0.6796875,Microwave_Oven
4.0,1.0,14.0,0.3125,BL_Stream
76.0,13.0,1.0,0.984375,WiFi_Stream
5.0,1.0,6.0,0.46875,BL_Stream
96.0,30.0,1.0,0.984375,WiFi_Stream
4.0,1.0,13.0,0.359375,BL_Stream
5.0,1.0,7.0,0.3671875,BL_Stream
3.0,1.0,12.0,0.296875,BL_Stream
4.0,1.0,7.0,0.34375,BL_Stream
8.0,3.0,114.0,0.0859375,BL_Beacon
18.0,18.0,93.0,0.140625,BL_Beacon
3.0,1.0,12.0,0.265625,BL_Stream
8.0,8.0,78.0,0.0625,BL_Beacon
44.0,10.0,70.0,0.421875,Microwave_Oven
12.0,3.0,100.0,0.1171875,BL_Beacon
72.0,1.0,1.0,0.984375,WiFi_Stream
102.0,5.0,1.0,0.984375,WiFi_Stream
2.0,2.0,95.0,0.015625,BL_Beacon
4.0,1.0,18.0,0.25,BL_Stream
16.0,16.0,61.0,0.125,BL_Beacon
95.0,3.0,1.0,0.984375,WiFi_Stream
61.0,22.0,1.0,0.984375,WiFi_Stream
70.0,5.0,1.0,0.984375,WiFi_Stream
45.0,40.0,1.0,0.984375,WiFi_Stream
45.0,45.0,83.0,0.3515625,Microwave_Oven
19.0,2.0,105.0,0.1640625,Microwave_Oven
54.0,11.0,62.0,0.5078125,Microwave_Oven
100.0,1.0,6.0,0.8828125,Microwave_Oven
62.0,9.0,1.0,0.9765625,WiFi_Stream
8.0,1.0,77.0,0.1171875,BL_Beacon
114.0,1.0,7.0,0.9140625,Microwave_Oven
4.0,1.0,7.0,0.40625,BL_Stream
3.0,1.0,18.0,0.2578125,BL_Stream
2.0,1.0,17.0,0.1171875,WiFi_Beacon
1.0,1.0,118.0,0.0078125,BL_Beacon
81.0,10.0,1.0,0.984375,WiFi_Stream
10.0,5.0,84.0,0.1171875,BL_Beacon
3.0,3.0,98.0,0.0234375,BL_Beacon
5.0,1.0,14.0,0.3203125,BL_Stream
118.0,1.0,2.0,0.9609375,Microwave_Oven
113.0,1.0,9.0,0.9140625,Microwave_Oven
5.0,1.0,13.0,0.2890625,BL_Stream
5.0,1.0,8.0,0.3671875,BL_Stream
110.0,8.0,6.0,0.921875,Microwave_Oven
87.0,39.0,1.0,0.984375,WiFi_Stream
5.0,1.0,11.0,0.390625,BL_Stream
25.0,1.0,34.0,0.4140625,Microwave_Oven
70.0,12.0,45.0,0.640625,Microwave_Oven
2.0,1.0,87.0,0.0234375,BL_Beacon
106.0,21.0,1.0,0.9921875,WiFi_Stream
13.0,2.0,76.0,0.1171875,BL_Beacon
85.0,5.0,1.0,0.984375,WiFi_Stream
64.0,12.0,1.0,0.9765625,WiFi_Stream
24.0,1.0,77.0,0.21875,Microwave_Oven
98.0,29.0,1.0,0.9921875,WiFi_Stream
113.0,113.0,15.0,0.8828125,Microwave_Oven
32.0,3.0,93.0,0.2734375,Microwave_Oven
89.0,9.0,1.0,0.984375,WiFi_Stream
2.0,1.0,13.0,0.109375,WiFi_Beacon
116.0,1.0,1.0,0.9609375,Microwave_Oven
96.0,13.0,1.0,0.984375,WiFi_Stream
2.0,1.0,14.0,0.1015625,WiFi_Beacon
80.0,1.0,35.0,0.671875,Microwave_Oven
8.0,1.0,9.0,0.4375,BL_Stream
96.0,3.0,28.0,0.7734375,Microwave_Oven
80.0,21.0,1.0,0.984375,WiFi_Stream
32.0,20.0,76.0,0.40625,Microwave_Oven
13.0,2.0,58.0,0.1171875,BL_Beacon
5.0,1.0,8.0,0.34375,BL_Stream
7.0,1.0,10.0,0.3984375,BL_Stream
5.0,1.0,11.0,0.2890625,BL_Stream
97.0,30.0,1.0,0.9921875,WiFi_Stream
7.0,1.0,11.0,0.34375,BL_Stream
8.0,1.0,5.0,0.4375,BL_Stream
113.0,14.0,1.0,0.9921875,WiFi_Stream
101.0,9.0,1.0,0.984375,WiFi_Stream
66.0,66.0,62.0,0.515625,Microwave_Oven
3.0,1.0,13.0,0.21875,BL_Stream
25.0,25.0,103.0,0.1953125,Microwave_Oven
3.0,1.0,17.0,0.265625,BL_Stream
3.0,3.0,104.0,0.0234375,BL_Beacon
62.0,19.0,1.0,0.984375,WiFi_Stream
7.0,7.0,120.0,0.0546875,Microwave_Oven
1.0,1.0,88.0,0.0078125,BL_Beacon
89.0,1.0,9.0,0.796875,Microwave_Oven
73.0,1.0,14.0,0.7734375,Microwave_Oven
3.0,1.0,10.0,0.2734375,BL_Stream
2.0,2.0,85.0,0.015625,BL_Beacon
18.0,18.0,85.0,0.140625,BL_Beacon
3.0,1.0,9.0,0.4140625,BL_Stream
2.0,1.0,18.0,0.234375,BL_Stream
2.0,1.0,21.0,0.1171875,WiFi_Beacon
76.0,1.0,12.0,0.7890625,Microwave_Oven
5.0,1.0,11.0,0.359375,BL_Stream
2.0,2.0,82.0,0.015625,BL_Beacon
88.0,3.0,10.0,0.890625,Microwave_Oven
2.0,1.0,10.0,0.109375,WiFi_Beacon
17.0,1.0,53.0,0.140625,BL_Beacon
69.0,17.0,1.0,0.984375,WiFi_Stream
26.0,1.0,45.0,0.453125,Microwave_Oven
101.0,4.0,1.0,0.984375,WiFi_Stream
53.0,1.0,8.0,0.7265625,Microwave_Oven
37.0,1.0,38.0,0.6015625,Microwave_Oven
5.0,1.0,11.0,0.265625,BL_Stream
4.0,1.0,11.0,0.296875,BL_Stream
13.0,13.0,80.0,0.1015625,BL_Beacon
6.0,1.0,13.0,0.3515625,BL_Stream
3.0,1.0,11.0,0.265625,BL_Stream
1.0,1.0,93.0,0.0078125,BL_Beacon
64.0,5.0,1.0,0.984375,WiFi_Stream
4.0,1.0,13.0,0.2578125,BL_Stream
46.0,9.0,1.0,0.9765625,WiFi_Stream
100.0,26.0,1.0,0.984375,WiFi_Stream
57.0,57.0,71.0,0.4453125,Microwave_Oven
4.0,1.0,7.0,0.421875,BL_Stream
87.0,8.0,1.0,0.984375,WiFi_Stream
120.0,7.0,1.0,0.9921875,WiFi_Stream
19.0,1.0,74.0,0.2578125,Microwave_Oven
4.0,1.0,6.0,0.390625,BL_Stream
50.0,37.0,1.0,0.984375,WiFi_Stream
41.0,41.0,87.0,0.3203125,Microwave_Oven
109.0,18.0,1.0,0.9921875,WiFi_Stream
4.0,1.0,11.0,0.3828125,BL_Stream
5.0,1.0,14.0,0.3828125,BL_Stream
10.0,7.0,110.0,0.1328125,Microwave_Oven
104.0,104.0,24.0,0.8125,Microwave_Oven
1.0,1.0,80.0,0.0078125,BL_Beacon
92.0,10.0,1.0,0.984375,WiFi_Stream
18.0,18.0,110.0,0.140625,BL_Beacon
1.0,1.0,122.0,0.0078125,BL_Beacon
57.0,11.0,59.0,0.53125,Microwave_Oven
1.0,1.0,115.0,0.0078125,BL_Beacon
82.0,1.0,13.0,0.8046875,Microwave_Oven
1.0,1.0,104.0,0.0078125,BL_Beacon
107.0,20.0,1.0,0.9921875,WiFi_Stream
1.0,1.0,68.0,0.0078125,BL_Beacon
92.0,1.0,20.0,0.8046875,Microwave_Oven
56.0,30.0,1.0,0.984375,WiFi_Stream
5.0,1.0,13.0,0.3359375,BL_Stream
109.0,109.0,19.0,0.8515625,Microwave_Oven
50.0,15.0,1.0,0.9765625,WiFi_Stream
8.0,1.0,11.0,0.3203125,BL_Stream
6.0,1.0,13.0,0.34375,BL_Stream
69.0,58.0,1.0,0.9921875,WiFi_Stream
31.0,1.0,32.0,0.46875,Microwave_Oven
54.0,7.0,1.0,0.9765625,WiFi_Stream
91.0,36.0,1.0,0.9921875,WiFi_Stream
47.0,37.0,1.0,0.984375,WiFi_Stream
23.0,1.0,60.0,0.25,Microwave_Oven
2.0,1.0,11.0,0.1328125,WiFi_Beacon
105.0,1.0,1.0,0.984375,WiFi_Stream
